gene,condition,n_sig,group
TLDC2,Rest,0,other
TLDC2,Stim48hr,0,other
TLDC2,Stim8hr,0,other
TLE1,Rest,0,other
TLE1,Stim48hr,0,other
TLE1,Stim8hr,0,other
TLE2,Rest,0,other
TLE2,Stim48hr,0,other
TLE2,Stim8hr,0,other
TLE4,Rest,0,other
TLE4,Stim48hr,0,other
TLE4,Stim8hr,0,other
TLE5,Rest,0,other
TLE5,Stim48hr,0,other
TLE5,Stim8hr,0,other
TLK1,Rest,0,other
TLK1,Stim48hr,0,other
TLK1,Stim8hr,0,other
TLK2,Rest,0,other
TLK2,Stim48hr,0,other
TLK2,Stim8hr,0,other
TLN1,Rest,0,other
TLN1,Stim48hr,1,other
TLN1,Stim8hr,0,other
TLN2,Rest,0,other
TLN2,Stim48hr,0,other
TLN2,Stim8hr,0,other
TLNRD1,Rest,0,other
TLNRD1,Stim48hr,0,other
TLNRD1,Stim8hr,0,other
TLR1,Rest,0,other
TLR1,Stim48hr,0,other
TLR1,Stim8hr,0,other
TLR2,Rest,0,in_trials
TLR2,Stim48hr,0,in_trials
TLR2,Stim8hr,0,in_trials
TLR5,Rest,0,other
TLR5,Stim48hr,0,other
TLR5,Stim8hr,0,other
TLR6,Rest,0,other
TLR6,Stim48hr,0,other
TLR6,Stim8hr,0,other
TLX1,Rest,0,other
TLX1,Stim48hr,0,other
TLX1,Stim8hr,0,other
TLX2,Rest,0,other
TLX2,Stim48hr,0,other
TLX2,Stim8hr,0,other
TLX3,Rest,0,other
TLX3,Stim48hr,0,other
TLX3,Stim8hr,0,other
TM2D1,Rest,1,other
TM2D1,Stim48hr,1,other
TM2D1,Stim8hr,1,other
TM2D2,Rest,0,other
TM2D2,Stim48hr,0,other
TM2D2,Stim8hr,0,other
TM2D3,Rest,0,other
TM2D3,Stim48hr,0,other
TM2D3,Stim8hr,0,other
TM4SF1,Rest,0,other
TM4SF1,Stim48hr,0,other
TM4SF1,Stim8hr,0,other
TM6SF1,Rest,0,other
TM6SF1,Stim48hr,0,other
TM6SF1,Stim8hr,0,other
TM7SF2,Rest,0,other
TM7SF2,Stim48hr,0,other
TM7SF2,Stim8hr,0,other
TM7SF3,Rest,1,other
TM7SF3,Stim48hr,0,other
TM7SF3,Stim8hr,0,other
TM9SF2,Rest,0,other
TM9SF2,Stim48hr,0,other
TM9SF2,Stim8hr,0,other
TM9SF3,Rest,2,other
TM9SF3,Stim48hr,0,other
TM9SF3,Stim8hr,0,other
TM9SF4,Rest,0,other
TM9SF4,Stim48hr,0,other
TM9SF4,Stim8hr,0,other
TMA7,Rest,0,other
TMA7,Stim48hr,0,other
TMA7,Stim8hr,0,other
TMBIM1,Rest,0,other
TMBIM1,Stim48hr,0,other
TMBIM1,Stim8hr,0,other
TMBIM4,Rest,0,other
TMBIM4,Stim48hr,0,other
TMBIM4,Stim8hr,0,other
TMBIM6,Rest,0,other
TMBIM6,Stim48hr,0,other
TMBIM6,Stim8hr,0,other
TMC5,Rest,0,other
TMC5,Stim48hr,0,other
TMC5,Stim8hr,0,other
TMC6,Rest,0,other
TMC6,Stim48hr,0,other
TMC6,Stim8hr,0,other
TMC8,Rest,0,other
TMC8,Stim48hr,0,other
TMC8,Stim8hr,0,other
TMCC1,Rest,0,other
TMCC1,Stim48hr,0,other
TMCC1,Stim8hr,0,other
TMCC2,Rest,0,other
TMCC2,Stim48hr,0,other
TMCC2,Stim8hr,0,other
TMCC3,Rest,0,other
TMCC3,Stim48hr,0,other
TMCC3,Stim8hr,0,other
TMCO1,Rest,0,other
TMCO1,Stim48hr,0,other
TMCO1,Stim8hr,0,other
TMCO4,Rest,0,other
TMCO4,Stim48hr,0,other
TMCO4,Stim8hr,0,other
TMCO6,Rest,0,other
TMCO6,Stim48hr,0,other
TMCO6,Stim8hr,0,other
TMED1,Rest,0,other
TMED1,Stim48hr,0,other
TMED1,Stim8hr,0,other
TMED10,Rest,2,other
TMED10,Stim48hr,0,other
TMED10,Stim8hr,0,other
TMED2,Rest,0,other
TMED2,Stim48hr,0,other
TMED2,Stim8hr,0,other
TMED3,Rest,0,other
TMED3,Stim48hr,0,other
TMED3,Stim8hr,0,other
TMED4,Rest,0,other
TMED4,Stim48hr,0,other
TMED4,Stim8hr,0,other
TMED5,Rest,0,other
TMED5,Stim48hr,0,other
TMED5,Stim8hr,0,other
TMED6,Rest,0,other
TMED6,Stim48hr,0,other
TMED6,Stim8hr,0,other
TMED7,Rest,0,other
TMED7,Stim48hr,0,other
TMED7,Stim8hr,0,other
TMED8,Rest,0,other
TMED8,Stim48hr,0,other
TMED8,Stim8hr,0,other
TMED9,Rest,11,other
TMED9,Stim48hr,0,other
TMED9,Stim8hr,20,other
TMEM101,Rest,0,other
TMEM101,Stim48hr,0,other
TMEM101,Stim8hr,0,other
TMEM102,Rest,0,other
TMEM102,Stim48hr,0,other
TMEM102,Stim8hr,0,other
TMEM106A,Rest,0,other
TMEM106A,Stim48hr,0,other
TMEM106A,Stim8hr,0,other
TMEM106B,Rest,0,other
TMEM106B,Stim48hr,0,other
TMEM106B,Stim8hr,0,other
TMEM106C,Rest,0,other
TMEM106C,Stim48hr,0,other
TMEM106C,Stim8hr,0,other
TMEM107,Rest,0,other
TMEM107,Stim48hr,0,other
TMEM107,Stim8hr,0,other
TMEM109,Rest,0,other
TMEM109,Stim48hr,0,other
TMEM109,Stim8hr,0,other
TMEM11,Rest,0,other
TMEM11,Stim48hr,0,other
TMEM11,Stim8hr,0,other
TMEM115,Rest,0,other
TMEM115,Stim48hr,0,other
TMEM115,Stim8hr,0,other
TMEM116,Rest,0,other
TMEM116,Stim48hr,0,other
TMEM116,Stim8hr,0,other
TMEM117,Rest,0,other
TMEM117,Stim48hr,0,other
TMEM117,Stim8hr,0,other
TMEM119,Rest,0,other
TMEM119,Stim48hr,0,other
TMEM119,Stim8hr,0,other
TMEM120A,Rest,0,other
TMEM120A,Stim48hr,0,other
TMEM120A,Stim8hr,0,other
TMEM120B,Rest,0,other
TMEM120B,Stim48hr,0,other
TMEM120B,Stim8hr,0,other
TMEM121,Rest,0,other
TMEM121,Stim48hr,0,other
TMEM121,Stim8hr,0,other
TMEM123,Rest,1,other
TMEM123,Stim48hr,1,other
TMEM123,Stim8hr,1,other
TMEM126A,Rest,0,other
TMEM126A,Stim48hr,0,other
TMEM126A,Stim8hr,0,other
TMEM126B,Rest,0,other
TMEM126B,Stim48hr,1,other
TMEM126B,Stim8hr,0,other
TMEM127,Rest,0,other
TMEM127,Stim48hr,0,other
TMEM127,Stim8hr,0,other
TMEM128,Rest,0,other
TMEM128,Stim48hr,0,other
TMEM128,Stim8hr,0,other
TMEM131,Rest,0,other
TMEM131,Stim48hr,0,other
TMEM131,Stim8hr,0,other
TMEM131L,Rest,0,other
TMEM131L,Stim48hr,0,other
TMEM131L,Stim8hr,1,other
TMEM134,Rest,0,other
TMEM134,Stim48hr,0,other
TMEM134,Stim8hr,0,other
TMEM135,Rest,0,other
TMEM135,Stim48hr,0,other
TMEM135,Stim8hr,0,other
TMEM138,Rest,0,other
TMEM138,Stim48hr,0,other
TMEM138,Stim8hr,0,other
TMEM140,Rest,0,other
TMEM140,Stim48hr,0,other
TMEM140,Stim8hr,0,other
TMEM141,Rest,0,other
TMEM141,Stim48hr,0,other
TMEM141,Stim8hr,0,other
TMEM143,Rest,0,other
TMEM143,Stim48hr,0,other
TMEM143,Stim8hr,0,other
TMEM147,Rest,0,other
TMEM147,Stim48hr,0,other
TMEM147,Stim8hr,0,other
TMEM14A,Rest,0,other
TMEM14A,Stim48hr,0,other
TMEM14A,Stim8hr,0,other
TMEM14B,Rest,0,other
TMEM14B,Stim48hr,0,other
TMEM14B,Stim8hr,0,other
TMEM14C,Rest,0,other
TMEM14C,Stim48hr,0,other
TMEM14C,Stim8hr,0,other
TMEM150A,Rest,0,other
TMEM150A,Stim48hr,0,other
TMEM150A,Stim8hr,0,other
TMEM154,Rest,0,other
TMEM154,Stim48hr,0,other
TMEM154,Stim8hr,0,other
TMEM156,Rest,0,other
TMEM156,Stim48hr,0,other
TMEM156,Stim8hr,0,other
TMEM160,Rest,0,other
TMEM160,Stim48hr,0,other
TMEM160,Stim8hr,0,other
TMEM161A,Rest,0,other
TMEM161A,Stim48hr,0,other
TMEM161A,Stim8hr,0,other
TMEM161B,Rest,0,other
TMEM161B,Stim48hr,0,other
TMEM161B,Stim8hr,0,other
TMEM164,Rest,0,other
TMEM164,Stim48hr,0,other
TMEM164,Stim8hr,0,other
TMEM165,Rest,0,other
TMEM165,Stim48hr,0,other
TMEM165,Stim8hr,0,other
TMEM167A,Rest,0,other
TMEM167A,Stim48hr,1,other
TMEM167A,Stim8hr,0,other
TMEM167B,Rest,0,other
TMEM167B,Stim48hr,0,other
TMEM167B,Stim8hr,0,other
TMEM168,Rest,0,other
TMEM168,Stim48hr,0,other
TMEM168,Stim8hr,0,other
TMEM169,Rest,0,other
TMEM169,Stim48hr,0,other
TMEM169,Stim8hr,0,other
TMEM170A,Rest,0,other
TMEM170A,Stim48hr,0,other
TMEM170A,Stim8hr,0,other
TMEM170B,Rest,0,other
TMEM170B,Stim48hr,0,other
TMEM170B,Stim8hr,0,other
TMEM175,Rest,0,other
TMEM175,Stim48hr,0,other
TMEM175,Stim8hr,0,other
TMEM176B,Rest,1,other
TMEM176B,Stim48hr,1,other
TMEM176B,Stim8hr,1,other
TMEM177,Rest,0,other
TMEM177,Stim8hr,0,other
TMEM178B,Rest,0,other
TMEM178B,Stim48hr,0,other
TMEM178B,Stim8hr,0,other
TMEM179B,Rest,0,other
TMEM179B,Stim48hr,0,other
TMEM179B,Stim8hr,0,other
TMEM18,Rest,0,other
TMEM18,Stim48hr,0,other
TMEM18,Stim8hr,0,other
TMEM181,Rest,0,other
TMEM181,Stim48hr,0,other
TMEM181,Stim8hr,0,other
TMEM182,Rest,0,other
TMEM182,Stim48hr,0,other
TMEM182,Stim8hr,0,other
TMEM183A,Rest,0,other
TMEM183A,Stim48hr,0,other
TMEM183A,Stim8hr,0,other
TMEM184B,Rest,0,other
TMEM184B,Stim48hr,0,other
TMEM184B,Stim8hr,0,other
TMEM184C,Rest,0,other
TMEM184C,Stim48hr,0,other
TMEM184C,Stim8hr,0,other
TMEM185A,Rest,0,other
TMEM185A,Stim48hr,0,other
TMEM185A,Stim8hr,0,other
TMEM185B,Rest,0,other
TMEM185B,Stim48hr,0,other
TMEM185B,Stim8hr,0,other
TMEM186,Rest,0,other
TMEM186,Stim48hr,0,other
TMEM186,Stim8hr,0,other
TMEM187,Rest,0,other
TMEM187,Stim48hr,0,other
TMEM187,Stim8hr,0,other
TMEM19,Rest,0,other
TMEM19,Stim48hr,0,other
TMEM19,Stim8hr,0,other
TMEM191B,Rest,0,other
TMEM191B,Stim48hr,0,other
TMEM191B,Stim8hr,0,other
TMEM192,Rest,0,other
TMEM192,Stim48hr,0,other
TMEM192,Stim8hr,0,other
TMEM200A,Rest,0,other
TMEM200A,Stim48hr,0,other
TMEM200A,Stim8hr,0,other
TMEM201,Rest,0,other
TMEM201,Stim48hr,0,other
TMEM201,Stim8hr,0,other
TMEM203,Rest,0,other
TMEM203,Stim48hr,0,other
TMEM203,Stim8hr,0,other
TMEM204,Rest,0,other
TMEM204,Stim48hr,0,other
TMEM204,Stim8hr,0,other
TMEM205,Rest,0,other
TMEM205,Stim48hr,0,other
TMEM205,Stim8hr,2,other
TMEM208,Rest,0,other
TMEM208,Stim48hr,0,other
TMEM208,Stim8hr,0,other
TMEM209,Rest,0,other
TMEM209,Stim48hr,0,other
TMEM209,Stim8hr,0,other
TMEM214,Rest,0,other
TMEM214,Stim48hr,4,other
TMEM214,Stim8hr,0,other
TMEM216,Rest,0,other
TMEM216,Stim48hr,0,other
TMEM216,Stim8hr,0,other
TMEM217,Rest,0,other
TMEM217,Stim48hr,0,other
TMEM217,Stim8hr,0,other
TMEM218,Rest,0,other
TMEM218,Stim48hr,0,other
TMEM218,Stim8hr,0,other
TMEM219,Rest,0,other
TMEM219,Stim48hr,0,other
TMEM219,Stim8hr,0,other
TMEM220,Rest,0,other
TMEM220,Stim48hr,0,other
TMEM220,Stim8hr,0,other
TMEM222,Rest,0,other
TMEM222,Stim48hr,0,other
TMEM222,Stim8hr,0,other
TMEM223,Rest,0,other
TMEM223,Stim48hr,0,other
TMEM223,Stim8hr,0,other
TMEM229B,Rest,0,other
TMEM229B,Stim48hr,0,other
TMEM229B,Stim8hr,0,other
TMEM230,Rest,0,other
TMEM230,Stim48hr,0,other
TMEM230,Stim8hr,0,other
TMEM231,Rest,0,other
TMEM231,Stim48hr,0,other
TMEM231,Stim8hr,0,other
TMEM234,Rest,0,other
TMEM234,Stim48hr,0,other
TMEM234,Stim8hr,0,other
TMEM237,Rest,0,other
TMEM237,Stim48hr,0,other
TMEM237,Stim8hr,0,other
TMEM238,Rest,0,other
TMEM238,Stim48hr,0,other
TMEM242,Rest,0,other
TMEM242,Stim48hr,0,other
TMEM242,Stim8hr,0,other
TMEM243,Rest,0,other
TMEM243,Stim48hr,0,other
TMEM243,Stim8hr,0,other
TMEM245,Rest,2,other
TMEM245,Stim48hr,0,other
TMEM245,Stim8hr,1,other
TMEM248,Rest,0,other
TMEM248,Stim48hr,0,other
TMEM248,Stim8hr,0,other
TMEM25,Rest,0,other
TMEM25,Stim48hr,0,other
TMEM25,Stim8hr,0,other
TMEM250,Rest,0,other
TMEM250,Stim48hr,0,other
TMEM250,Stim8hr,0,other
TMEM254,Rest,0,other
TMEM254,Stim48hr,0,other
TMEM254,Stim8hr,0,other
TMEM255A,Rest,0,other
TMEM255A,Stim48hr,0,other
TMEM255A,Stim8hr,0,other
TMEM256,Rest,0,other
TMEM256,Stim48hr,0,other
TMEM256,Stim8hr,0,other
TMEM258,Rest,0,other
TMEM258,Stim48hr,0,other
TMEM258,Stim8hr,0,other
TMEM259,Rest,0,other
TMEM259,Stim48hr,0,other
TMEM259,Stim8hr,0,other
TMEM260,Rest,0,other
TMEM260,Stim48hr,0,other
TMEM260,Stim8hr,0,other
TMEM263,Rest,0,other
TMEM263,Stim48hr,0,other
TMEM263,Stim8hr,0,other
TMEM265,Rest,0,other
TMEM265,Stim48hr,0,other
TMEM265,Stim8hr,0,other
TMEM267,Rest,0,other
TMEM267,Stim48hr,0,other
TMEM267,Stim8hr,0,other
TMEM268,Rest,0,other
TMEM268,Stim48hr,0,other
TMEM268,Stim8hr,0,other
TMEM273,Rest,0,other
TMEM273,Stim48hr,0,other
TMEM273,Stim8hr,0,other
TMEM33,Rest,0,other
TMEM33,Stim48hr,0,other
TMEM33,Stim8hr,0,other
TMEM35B,Rest,0,other
TMEM35B,Stim48hr,0,other
TMEM35B,Stim8hr,0,other
TMEM38B,Rest,0,other
TMEM38B,Stim48hr,0,other
TMEM38B,Stim8hr,0,other
TMEM39A,Rest,0,other
TMEM39A,Stim8hr,0,other
TMEM39B,Rest,0,other
TMEM39B,Stim48hr,0,other
TMEM39B,Stim8hr,0,other
TMEM40,Rest,0,other
TMEM40,Stim48hr,0,other
TMEM40,Stim8hr,0,other
TMEM41A,Rest,0,other
TMEM41A,Stim48hr,0,other
TMEM41A,Stim8hr,0,other
TMEM41B,Rest,0,other
TMEM41B,Stim48hr,0,other
TMEM41B,Stim8hr,0,other
TMEM42,Rest,0,other
TMEM42,Stim48hr,0,other
TMEM42,Stim8hr,0,other
TMEM43,Rest,0,other
TMEM43,Stim48hr,0,other
TMEM43,Stim8hr,0,other
TMEM44,Rest,0,other
TMEM44,Stim48hr,0,other
TMEM44,Stim8hr,0,other
TMEM45A,Rest,0,other
TMEM45A,Stim48hr,0,other
TMEM45A,Stim8hr,0,other
TMEM45B,Rest,0,other
TMEM45B,Stim48hr,0,other
TMEM45B,Stim8hr,0,other
TMEM50A,Rest,0,other
TMEM50A,Stim48hr,0,other
TMEM50A,Stim8hr,0,other
TMEM50B,Rest,0,other
TMEM50B,Stim48hr,0,other
TMEM50B,Stim8hr,0,other
TMEM53,Rest,0,other
TMEM53,Stim48hr,0,other
TMEM53,Stim8hr,0,other
TMEM54,Rest,0,other
TMEM54,Stim48hr,0,other
TMEM54,Stim8hr,0,other
TMEM59,Rest,0,other
TMEM59,Stim48hr,0,other
TMEM59,Stim8hr,0,other
TMEM60,Rest,0,other
TMEM60,Stim48hr,0,other
TMEM60,Stim8hr,0,other
TMEM62,Rest,0,other
TMEM62,Stim48hr,0,other
TMEM62,Stim8hr,0,other
TMEM63A,Rest,0,other
TMEM63A,Stim48hr,0,other
TMEM63A,Stim8hr,0,other
TMEM63B,Rest,0,other
TMEM63B,Stim48hr,0,other
TMEM63B,Stim8hr,0,other
TMEM63C,Rest,0,other
TMEM63C,Stim48hr,0,other
TMEM63C,Stim8hr,0,other
TMEM64,Rest,0,other
TMEM64,Stim48hr,0,other
TMEM64,Stim8hr,0,other
TMEM65,Rest,0,other
TMEM65,Stim48hr,0,other
TMEM65,Stim8hr,0,other
TMEM67,Rest,0,other
TMEM67,Stim48hr,0,other
TMEM67,Stim8hr,0,other
TMEM68,Rest,0,other
TMEM68,Stim48hr,0,other
TMEM68,Stim8hr,0,other
TMEM69,Rest,0,other
TMEM69,Stim48hr,0,other
TMEM69,Stim8hr,0,other
TMEM70,Rest,0,other
TMEM70,Stim8hr,0,other
TMEM71,Rest,0,other
TMEM71,Stim48hr,0,other
TMEM71,Stim8hr,0,other
TMEM79,Rest,0,other
TMEM79,Stim48hr,0,other
TMEM79,Stim8hr,0,other
TMEM80,Rest,0,other
TMEM80,Stim48hr,0,other
TMEM80,Stim8hr,0,other
TMEM81,Rest,0,other
TMEM81,Stim48hr,0,other
TMEM81,Stim8hr,0,other
TMEM86A,Rest,0,other
TMEM86A,Stim48hr,1,other
TMEM86A,Stim8hr,0,other
TMEM86B,Rest,0,other
TMEM86B,Stim48hr,0,other
TMEM86B,Stim8hr,0,other
TMEM87A,Rest,0,other
TMEM87A,Stim48hr,0,other
TMEM87A,Stim8hr,0,other
TMEM87B,Rest,0,other
TMEM87B,Stim48hr,0,other
TMEM87B,Stim8hr,0,other
TMEM88,Stim48hr,0,other
TMEM8B,Rest,0,other
TMEM8B,Stim48hr,0,other
TMEM8B,Stim8hr,0,other
TMEM9,Rest,0,other
TMEM9,Stim48hr,0,other
TMEM9,Stim8hr,0,other
TMEM91,Rest,0,other
TMEM91,Stim48hr,0,other
TMEM91,Stim8hr,0,other
TMEM94,Rest,0,other
TMEM94,Stim48hr,0,other
TMEM94,Stim8hr,0,other
TMEM97,Rest,0,other
TMEM97,Stim48hr,0,other
TMEM97,Stim8hr,0,other
TMEM98,Rest,0,other
TMEM98,Stim48hr,0,other
TMEM98,Stim8hr,0,other
TMEM9B,Rest,0,other
TMEM9B,Stim48hr,0,other
TMEM9B,Stim8hr,0,other
TMF1,Rest,0,other
TMF1,Stim8hr,0,other
TMIE,Rest,0,other
TMIE,Stim48hr,0,other
TMIE,Stim8hr,0,other
TMIGD2,Rest,0,other
TMIGD2,Stim48hr,0,other
TMIGD2,Stim8hr,0,other
TMLHE,Rest,0,other
TMLHE,Stim48hr,0,other
TMLHE,Stim8hr,0,other
TMOD2,Rest,0,other
TMOD2,Stim48hr,0,other
TMOD2,Stim8hr,0,other
TMOD3,Rest,0,other
TMOD3,Stim48hr,0,other
TMOD3,Stim8hr,0,other
TMPO,Rest,0,other
TMPO,Stim48hr,0,other
TMPO,Stim8hr,0,other
TMPPE,Rest,0,other
TMPPE,Stim48hr,0,other
TMPPE,Stim8hr,0,other
TMPRSS13,Rest,0,other
TMPRSS13,Stim48hr,0,other
TMPRSS13,Stim8hr,0,other
TMPRSS3,Rest,0,other
TMPRSS3,Stim48hr,0,other
TMPRSS3,Stim8hr,0,other
TMPRSS5,Rest,0,other
TMPRSS5,Stim48hr,0,other
TMPRSS5,Stim8hr,0,other
TMPRSS6,Rest,0,in_trials
TMPRSS6,Stim48hr,0,in_trials
TMPRSS6,Stim8hr,0,in_trials
TMSB10,Rest,0,other
TMSB10,Stim48hr,0,other
TMSB10,Stim8hr,0,other
TMSB4X,Rest,0,other
TMSB4X,Stim48hr,0,other
TMSB4X,Stim8hr,0,other
TMSB4Y,Rest,0,other
TMSB4Y,Stim48hr,0,other
TMSB4Y,Stim8hr,0,other
TMT1A,Rest,0,other
TMT1A,Stim48hr,0,other
TMT1A,Stim8hr,0,other
TMTC2,Rest,0,other
TMTC2,Stim48hr,0,other
TMTC2,Stim8hr,0,other
TMTC3,Rest,0,other
TMTC3,Stim48hr,0,other
TMTC3,Stim8hr,0,other
TMTC4,Rest,0,other
TMTC4,Stim48hr,0,other
TMTC4,Stim8hr,0,other
TMUB1,Rest,0,other
TMUB1,Stim48hr,0,other
TMUB1,Stim8hr,0,other
TMUB2,Rest,0,other
TMUB2,Stim48hr,0,other
TMUB2,Stim8hr,0,other
TMX1,Rest,0,other
TMX1,Stim48hr,10,other
TMX1,Stim8hr,20,other
TMX2,Rest,0,other
TMX2,Stim48hr,0,other
TMX2,Stim8hr,0,other
TMX3,Rest,0,other
TMX3,Stim48hr,0,other
TMX3,Stim8hr,0,other
TMX4,Rest,0,other
TMX4,Stim48hr,0,other
TMX4,Stim8hr,0,other
TNF,Rest,0,approved
TNF,Stim48hr,0,approved
TNF,Stim8hr,0,approved
TNFAIP1,Rest,0,other
TNFAIP1,Stim48hr,0,other
TNFAIP1,Stim8hr,0,other
TNFAIP3,Rest,0,other
TNFAIP3,Stim48hr,0,other
TNFAIP3,Stim8hr,0,other
TNFAIP6,Rest,0,other
TNFAIP6,Stim48hr,0,other
TNFAIP6,Stim8hr,0,other
TNFAIP8,Rest,0,other
TNFAIP8,Stim48hr,0,other
TNFAIP8,Stim8hr,0,other
TNFRSF10A,Rest,1,in_trials
TNFRSF10A,Stim48hr,0,in_trials
TNFRSF10A,Stim8hr,0,in_trials
TNFRSF10B,Rest,1,in_trials
TNFRSF10B,Stim48hr,0,in_trials
TNFRSF10B,Stim8hr,0,in_trials
TNFRSF10D,Rest,0,other
TNFRSF10D,Stim48hr,0,other
TNFRSF10D,Stim8hr,0,other
TNFRSF11A,Rest,0,other
TNFRSF11A,Stim48hr,0,other
TNFRSF11A,Stim8hr,0,other
TNFRSF12A,Rest,0,other
TNFRSF12A,Stim48hr,0,other
TNFRSF12A,Stim8hr,0,other
TNFRSF13B,Rest,0,other
TNFRSF13B,Stim48hr,0,other
TNFRSF13B,Stim8hr,0,other
TNFRSF13C,Rest,0,in_trials
TNFRSF13C,Stim48hr,0,in_trials
TNFRSF13C,Stim8hr,0,in_trials
TNFRSF14,Rest,0,other
TNFRSF14,Stim48hr,0,other
TNFRSF14,Stim8hr,0,other
TNFRSF18,Rest,0,other
TNFRSF18,Stim48hr,0,other
TNFRSF18,Stim8hr,0,other
TNFRSF1A,Rest,0,other
TNFRSF1A,Stim48hr,0,other
TNFRSF1A,Stim8hr,0,other
TNFRSF1B,Rest,0,other
TNFRSF1B,Stim48hr,0,other
TNFRSF1B,Stim8hr,0,other
TNFRSF21,Rest,0,other
TNFRSF21,Stim48hr,0,other
TNFRSF21,Stim8hr,0,other
TNFRSF25,Rest,0,other
TNFRSF25,Stim48hr,0,other
TNFRSF25,Stim8hr,0,other
TNFRSF4,Rest,1,in_trials
TNFRSF4,Stim48hr,0,in_trials
TNFRSF4,Stim8hr,0,in_trials
TNFRSF8,Rest,0,in_trials
TNFRSF8,Stim48hr,0,in_trials
TNFRSF8,Stim8hr,0,in_trials
TNFRSF9,Rest,0,in_trials
TNFRSF9,Stim48hr,0,in_trials
TNFRSF9,Stim8hr,0,in_trials
TNFSF10,Rest,0,other
TNFSF10,Stim48hr,0,other
TNFSF10,Stim8hr,0,other
TNFSF11,Rest,0,approved
TNFSF11,Stim48hr,0,approved
TNFSF11,Stim8hr,0,approved
TNFSF12-TNFSF13,Rest,0,other
TNFSF12-TNFSF13,Stim48hr,0,other
TNFSF12-TNFSF13,Stim8hr,0,other
TNFSF13,Rest,0,in_trials
TNFSF13,Stim48hr,0,in_trials
TNFSF13,Stim8hr,0,in_trials
TNFSF13B,Rest,0,approved
TNFSF13B,Stim48hr,0,approved
TNFSF13B,Stim8hr,0,approved
TNFSF14,Rest,0,in_trials
TNFSF14,Stim48hr,0,in_trials
TNFSF14,Stim8hr,0,in_trials
TNFSF4,Rest,0,in_trials
TNFSF4,Stim48hr,0,in_trials
TNFSF4,Stim8hr,0,in_trials
TNFSF8,Rest,0,other
TNFSF8,Stim48hr,0,other
TNFSF8,Stim8hr,0,other
TNFSF9,Rest,0,other
TNFSF9,Stim48hr,0,other
TNFSF9,Stim8hr,0,other
TNIK,Rest,0,other
TNIK,Stim48hr,0,other
TNIK,Stim8hr,0,other
TNIP1,Rest,0,other
TNIP1,Stim48hr,0,other
TNIP1,Stim8hr,0,other
TNIP2,Rest,0,other
TNIP2,Stim48hr,0,other
TNIP2,Stim8hr,0,other
TNIP3,Rest,0,other
TNIP3,Stim48hr,0,other
TNIP3,Stim8hr,0,other
TNK1,Rest,0,other
TNK1,Stim48hr,0,other
TNK1,Stim8hr,0,other
TNK2,Rest,0,other
TNK2,Stim48hr,0,other
TNK2,Stim8hr,0,other
TNKS,Rest,0,other
TNKS,Stim48hr,0,other
TNKS,Stim8hr,0,other
TNKS2,Rest,0,other
TNKS2,Stim48hr,0,other
TNKS2,Stim8hr,0,other
TNNC1,Rest,0,other
TNNC1,Stim48hr,0,other
TNNC1,Stim8hr,0,other
TNNC2,Rest,0,in_trials
TNNC2,Stim48hr,0,in_trials
TNNC2,Stim8hr,0,in_trials
TNPO1,Rest,2,other
TNPO1,Stim48hr,4,other
TNPO1,Stim8hr,2,other
TNPO2,Rest,0,other
TNPO2,Stim48hr,0,other
TNPO2,Stim8hr,0,other
TNPO3,Rest,3,other
TNRC18,Stim48hr,0,other
TNRC18,Stim8hr,0,other
TNRC6A,Rest,0,other
TNRC6A,Stim48hr,3,other
TNRC6A,Stim8hr,0,other
TNRC6B,Rest,0,other
TNRC6B,Stim48hr,0,other
TNRC6B,Stim8hr,0,other
TNS1,Rest,0,other
TNS1,Stim48hr,0,other
TNS1,Stim8hr,0,other
TNS3,Rest,0,other
TNS3,Stim48hr,0,other
TNS3,Stim8hr,0,other
TNS4,Rest,0,other
TNS4,Stim48hr,0,other
TNS4,Stim8hr,0,other
TOB1,Rest,0,other
TOB1,Stim48hr,0,other
TOB1,Stim8hr,0,other
TOB2,Rest,0,other
TOB2,Stim48hr,0,other
TOB2,Stim8hr,0,other
TOE1,Rest,0,other
TOE1,Stim48hr,0,other
TOE1,Stim8hr,0,other
TOGARAM1,Rest,0,other
TOGARAM1,Stim48hr,0,other
TOGARAM1,Stim8hr,0,other
TOLLIP,Rest,0,other
TOLLIP,Stim48hr,0,other
TOLLIP,Stim8hr,0,other
TOM1,Rest,0,other
TOM1,Stim48hr,0,other
TOM1,Stim8hr,0,other
TOM1L2,Rest,0,other
TOM1L2,Stim48hr,0,other
TOM1L2,Stim8hr,0,other
TOMM20,Rest,1,other
TOMM20,Stim8hr,0,other
TOMM34,Rest,0,other
TOMM34,Stim48hr,0,other
TOMM34,Stim8hr,0,other
TOMM40,Rest,11,other
TOMM40,Stim8hr,0,other
TOMM40L,Rest,0,other
TOMM40L,Stim48hr,0,other
TOMM40L,Stim8hr,0,other
TOMM5,Rest,0,other
TOMM5,Stim48hr,0,other
TOMM5,Stim8hr,0,other
TOMM6,Rest,0,other
TOMM6,Stim48hr,0,other
TOMM6,Stim8hr,0,other
TOMM7,Rest,0,other
TOMM7,Stim48hr,0,other
TOMM7,Stim8hr,0,other
TOMM70,Rest,0,other
TOMM70,Stim48hr,0,other
TOMM70,Stim8hr,0,other
TOP1MT,Rest,0,other
TOP1MT,Stim48hr,0,other
TOP1MT,Stim8hr,0,other
