gene,group,gwas_score
SAA2,other,0.039061
SAA4,other,0.064683
SACS,other,0.424986
SAE1,other,0.611012
SAFB2,other,0.061628
SAG,other,0.1693
SALL1,other,0.485578
SALL3,other,0.442277
SALL4,other,0.328916
SAMD3,other,0.047889
SAMD5,other,0.693039
SAMD9,other,0.138235
SAMD9L,other,0.055776
SAMSN1,other,0.636355
SANBR,other,0.32475
SAP25,other,0.035953
SAP30,other,0.043646
SARNP,other,0.061001
SART1,other,0.084723
SASH1,other,0.633588
SATB1,other,0.79803
SATB2,other,0.532585
SATL1,other,0.032138
SAV1,other,0.342553
SAXO1,other,0.088377
SAYSD1,other,0.043915
SBF2,other,0.419051
SBK1,other,0.433439
SBNO1,other,0.290941
SBNO2,other,0.604644
SC5D,other,0.042728
SCAF1,other,0.086278
SCAF11,other,0.138146
SCAF4,other,0.053747
SCAF8,other,0.612261
SCAI,other,0.078649
SCAMP3,other,0.258968
SCAMP5,other,0.109862
SCAPER,other,0.407033
SCARA5,other,0.369148
SCARB1,other,0.294891
SCEL,other,0.337005
SCG2,other,0.511818
SCGB1C2,other,0.098337
SCGB2B2,other,0.086754
SCGN,other,0.395393
SCHIP1,other,0.523143
SCIN,other,0.086849
SCLT1,other,0.351007
SCLY,other,0.087388
SCMH1,other,0.426635
SCML4,other,0.531886
SCN10A,in_trials,0.429117
SCN1A,in_trials,0.424051
SCN2A,in_trials,0.145698
SCN3A,in_trials,0.631149
SCN3B,other,0.053185
SCN5A,in_trials,0.101451
SCN7A,in_trials,0.484188
SCN8A,in_trials,0.164049
SCN9A,in_trials,0.067006
SCNM1,other,0.166505
SCNN1A,in_trials,0.234799
SCO1,other,0.050099
SCO2,other,0.442253
SCRG1,other,0.07156
SCRN1,other,0.589439
SCT,other,0.125563
SCUBE2,other,0.08355
SCUBE3,other,0.663347
SCYL1,other,0.183587
SCYL3,other,0.035391
SDC1,in_trials,0.075445
SDC2,other,0.42454
SDC3,other,0.046611
SDCBP,other,0.041436
SDCCAG8,other,0.426527
SDE2,other,0.26387
SDF2L1,other,0.414962
SDF4,other,0.404644
SDHAF2,other,0.155558
SDHAF4,other,0.195167
SDHC,other,0.041754
SDK1,other,0.409775
SDR16C5,other,0.032415
SDR42E1,other,0.083898
SEC11A,other,0.220079
SEC13,other,0.058695
SEC14L1,other,0.392227
SEC14L2,other,0.257024
SEC14L4,other,0.031088
SEC16A,other,0.48055
SEC22B,other,0.561236
SEC24A,other,0.363369
SEC61A2,other,0.042826
SEC61B,other,0.084708
SEC61G,other,0.605523
SEH1L,other,0.488288
SEL1L,other,0.345673
SEL1L3,other,0.420418
SELE,in_trials,0.108139
SELENOK,other,0.048628
SELENOS,other,0.440695
SELENOT,other,0.034211
SELL,in_trials,0.617013
SEM1,approved,0.096929
SEMA3A,other,0.048072
SEMA3D,other,0.48268
SEMA3E,other,0.410293
SEMA3F,other,0.36838
SEMA4A,other,0.034755
SEMA4F,other,0.053272
SEMA5A,other,0.574573
SEMA5B,other,0.522097
SEMA6A,other,0.612529
SEMA6C,other,0.354217
SEMA6D,other,0.654314
SENP1,other,0.047648
SENP5,other,0.259344
SENP6,other,0.600181
SENP7,other,0.236262
SEPHS1,other,0.308846
SEPHS2,other,0.091862
SEPSECS,other,0.527552
SEPTIN2,other,0.424243
SEPTIN7,other,0.032756
SEPTIN8,other,0.561777
SEPTIN9,other,0.471147
SERBP1,other,0.08309
SERINC1,other,0.055474
SERINC3,other,0.320605
SERP1,other,0.115178
SERP2,other,0.383127
SERPINA1,other,0.710812
SERPINA11,other,0.094933
SERPINA5,other,0.451561
SERPINA6,other,0.112979
SERPINA9,other,0.180684
SERPINB10,other,0.065578
SERPINB11,other,0.040493
SERPINB12,other,0.055261
SERPINB2,other,0.073992
SERPINB3,other,0.033937
SERPINB7,other,0.793768
SERPINB8,other,0.096754
SERPINE2,other,0.04153
SERPING1,other,0.041162
SERPINI1,other,0.079423
SERTAD2,other,0.401918
SERTAD4,other,0.515737
SESN1,other,0.425662
SESN3,other,0.061277
SETBP1,other,0.707124
SETD1A,other,0.218748
SETD4,other,0.216852
SETD7,other,0.397159
SETD9,other,0.042548
SETX,other,0.044354
SEZ6,other,0.082568
SF3A1,other,0.041977
SF3A3,other,0.196098
SF3B1,other,0.093858
SFMBT1,other,0.565893
SFPQ,other,0.407268
SFR1,other,0.074821
SFRP1,other,0.177993
SFRP2,other,0.419015
SFRP5,other,0.041559
SFSWAP,other,0.212903
SFXN1,other,0.188363
SGCD,other,0.6327
SGCG,other,0.363242
SGCZ,other,0.631473
SGF29,other,0.305594
SGIP1,other,0.501898
SGK1,other,0.35897
SGO1,other,0.399104
SGO2,other,0.42454
SGPL1,other,0.031441
SGPP1,other,0.030836
SGPP2,other,0.046282
SGSH,other,0.378052
SGSM1,other,0.336491
SGSM3,other,0.173296
SH2B1,other,0.25801
SH2B3,other,0.974758
SH2D2A,other,0.657534
SH2D4A,other,0.17689
SH2D4B,other,0.528134
SH2D5,other,0.046511
SH2D7,other,0.048373
SH3BGR,other,0.038779
SH3BP2,other,0.061498
SH3BP4,other,0.3947
SH3GL2,other,0.193375
SH3GL3,other,0.447787
SH3PXD2A,other,0.380523
SH3RF1,other,0.033903
SH3TC1,other,0.450616
SH3YL1,other,0.265262
SHANK2,other,0.605714
SHANK3,other,0.324592
SHARPIN,other,0.069373
SHB,other,0.305983
SHC1,other,0.474585
SHC4,other,0.581982
SHCBP1L,other,0.42102
SHE,other,0.306481
SHFL,other,0.1009
SHH,other,0.335536
SHISA2,other,0.584743
SHISA5,other,0.146881
SHISA6,other,0.396344
SHISA9,other,0.47897
SHISAL1,other,0.589086
SHLD3,other,0.037538
SHMT1,other,0.217129
SHOC2,other,0.151858
SHOX2,other,0.217989
SHROOM2,other,0.402401
SHTN1,other,0.465999
SI,other,0.44157
SIAH3,other,0.089077
SIDT2,other,0.193479
SIGIRR,other,0.037589
SIGLEC15,other,0.03173
SIK2,other,0.437796
SIK3,other,0.414658
SIL1,other,0.428396
SIM1,other,0.030399
SIPA1L2,other,0.652268
SIRPB1,other,0.25985
SIRPB2,other,0.072259
SIRPD,other,0.035724
SIRPG,other,0.854429
SIRT1,in_trials,0.04448
SIRT6,other,0.174703
SIT1,other,0.235979
SIVA1,other,0.153209
SIX4,other,0.065154
SKAP1,other,0.444719
SKAP2,other,0.742453
SKI,other,0.459421
SKOR1,other,0.126597
SKOR2,other,0.300192
SKP1,other,0.105408
SLA,other,0.37179
SLAIN1,other,0.034446
SLAIN2,other,0.048725
SLAMF1,other,0.438603
SLAMF6,other,0.655851
SLAMF7,approved,0.569722
SLBP,other,0.112835
SLC10A6,other,0.4836
SLC12A1,in_trials,0.412991
SLC12A2,other,0.733715
SLC12A5,other,0.215038
SLC12A7,other,0.494944
SLC12A8,other,0.783617
SLC13A3,other,0.308075
SLC13A4,other,0.057468
SLC14A1,other,0.113428
SLC14A2,other,0.452969
SLC15A1,other,0.1119
SLC15A2,other,0.675228
SLC15A3,other,0.065957
SLC15A4,other,0.803313
SLC15A5,other,0.182787
SLC16A1,other,0.032479
SLC16A11,other,0.428319
SLC16A12,other,0.26696
SLC16A13,other,0.059092
SLC16A7,other,0.103194
SLC16A9,other,0.040451
SLC17A1,other,0.058563
SLC17A3,other,0.075491
SLC17A4,other,0.137454
SLC17A5,other,0.430959
SLC17A6,other,0.034289
SLC18A1,other,0.035207
SLC18A3,other,0.045334
SLC19A2,other,0.045659
SLC19A3,other,0.056824
SLC1A1,other,0.441343
SLC1A2,other,0.687176
SLC1A3,other,0.42242
SLC1A4,other,0.299923
SLC1A5,other,0.176826
SLC20A2,other,0.189898
SLC22A10,other,0.052861
SLC22A16,other,0.439931
SLC67A1,other,0.031327
SLC22A23,other,0.554579
SLC22A24,other,0.058378
SLC22A25,other,0.467879
SLC22A3,other,0.099278
SLC22A4,other,0.738888
SLC22A5,other,0.683252
SLC23A2,other,0.467719
SLC24A2,other,0.513942
SLC24A4,other,0.184427
SLC24A5,other,0.463817
SLC25A13,other,0.476332
SLC25A15,other,0.65827
SLC25A19,other,0.046482
SLC25A21,other,0.424377
SLC25A24,other,0.153429
SLC25A26,other,0.053698
SLC25A27,other,0.030707
SLC25A3,other,0.034431
SLC25A30,other,0.416122
SLC25A32,other,0.18074
SLC25A33,other,0.316777
SLC25A37,other,0.478692
SLC25A38,other,0.040961
SLC25A44,other,0.167309
SLC25A46,other,0.458963
SLC26A1,other,0.396846
SLC26A2,other,0.033442
SLC26A3,other,0.728386
SLC26A6,other,0.046408
SLC26A7,other,0.095975
SLC26A8,other,0.497304
SLC27A2,other,0.060071
SLC27A3,other,0.291951
SLC27A6,other,0.519314
SLC28A1,other,0.039538
SLC28A3,other,0.351552
SLC29A1,in_trials,0.119357
SLC29A2,other,0.032287
SLC29A3,other,0.510728
SLC29A4,other,0.144199
SLC2A13,other,0.051722
SLC2A2,other,0.101451
SLC2A4RG,other,0.481126
SLC2A9,other,0.056794
SLC30A10,other,0.168672
SLC30A6,other,0.050407
SLC30A7,other,0.42617
SLC30A8,other,0.682033
SLC30A9,other,0.172026
SLC33A1,other,0.186255
SLC34A1,other,0.706123
SLC35A3,other,0.403308
SLC35B2,other,0.112863
SLC35D1,other,0.179012
SLC35F4,other,0.568215
SLC35G2,other,0.343279
SLC35G3,other,0.043735
SLC35G5,other,0.097938
SLC37A1,other,0.37304
SLC38A1,other,0.147774
SLC38A11,other,0.256437
SLC38A2,other,0.342609
SLC38A4,other,0.079194
SLC38A6,other,0.090956
SLC38A7,other,0.077655
SLC38A8,other,0.459421
SLC39A11,other,0.703035
SLC39A12,other,0.048473
SLC39A2,other,0.053151
SLC39A5,other,0.085881
SLC39A8,other,0.846161
SLC3A1,other,0.469955
SLC40A1,other,0.141299
SLC43A3,other,0.237846
SLC44A2,other,0.431497
SLC44A3,other,0.549914
SLC45A1,other,0.502492
SLC47A1,other,0.190838
SLC48A1,other,0.405135
SLC4A10,other,0.358599
SLC4A3,other,0.363491
SLC4A4,other,0.046641
SLC4A5,other,0.068082
SLC4A7,other,0.052292
SLC4A8,other,0.066821
SLC4A9,other,0.034605
SLC5A11,other,0.053619
SLC5A3,other,0.215289
SLC5A6,other,0.069452
SLC5A7,other,0.054227
SLC5A9,other,0.131286
SLC66A1,other,0.096561
SLC66A3,other,0.05251
SLC6A1,other,0.062865
SLC6A11,other,0.574924
SLC6A12,other,0.07795
SLC6A13,other,0.05797
SLC6A15,other,0.421422
SLC6A16,other,0.22995
SLC6A2,approved,0.105407
SLC6A20,other,0.04313
SLC6A3,in_trials,0.060288
SLC6A4,in_trials,0.033505
SLC6A7,other,0.478082
SLC7A1,other,0.084539
SLC7A10,other,0.770555
SLC7A11,other,0.396262
SLC7A14,other,0.284989
SLC7A3,other,0.036685
SLC7A5,other,0.075228
SLC8A1,other,0.657563
SLC9A1,other,0.165839
SLC9A2,other,0.1948
SLC9A3,other,0.219533
SLC9A4,other,0.716812
SLC9A8,other,0.663045
SLC9A9,other,0.429359
SLC9B1,other,0.47995
SLC9C2,other,0.076782
SLCO1B3,other,0.105111
SLCO1C1,other,0.408054
SLCO3A1,other,0.419051
SLCO4C1,other,0.444281
SLCO6A1,other,0.23571
SLF1,other,0.030399
SLF2,other,0.388612
SLIT1,other,0.588863
SLIT2,other,0.040715
SLIT3,other,0.564989
SLITRK1,other,0.443898
SLITRK3,other,0.341463
SLITRK5,other,0.398318
SLITRK6,other,0.540736
SLU7,other,0.377127
SLX4,other,0.038029
SMAD2,other,0.263914
SMAD3,other,0.896627
SMAD4,other,0.475079
SMAD5,other,0.091541
SMAD6,other,0.454162
SMAD7,in_trials,0.446474
SMAP1,other,0.402401
SMARCA4,other,0.409399
SMARCA5,other,0.483895
SMARCAL1,other,0.339189
SMARCC2,other,0.065997
SMARCD3,other,0.378907
SMARCE1,other,0.542148
SMC1B,other,0.030476
SMC2,other,0.387644
SMC3,other,0.074373
SMC4,other,0.320641
SMC6,other,0.048181
SMCHD1,other,0.086659
SMCR8,other,0.138397
SMG6,other,0.228893
SMG7,other,0.485647
SMG8,other,0.045506
SMIM13,other,0.031576
SMIM14,other,0.352808
SMIM15,other,0.051048
SMIM19,other,0.135885
SMIM20,other,0.301401
TZMP1,other,0.089185
SMIM29,other,0.473345
SMIM3,other,0.058656
SMIM32,other,0.044347
SMIM39,other,0.064177
UQCC5,other,0.118475
SMIM43,other,0.039355
SMLR1,other,0.085728
SMNDC1,other,0.110974
SMOC2,other,0.402238
SMTNL2,other,0.334641
SMU1,other,0.335372
SMUG1,other,0.055434
SMURF1,other,0.654609
SMYD2,other,0.673073
SMYD4,other,0.05293
SMYD5,other,0.07974
SNAI1,other,0.577698
SNAI2,other,0.09074
SNAP47,other,0.143211
SNAPC3,other,0.034255
SNAPC4,other,0.696272
SNAPIN,other,0.098971
SNCA,other,0.486255
SNCAIP,other,0.187134
SNED1,other,0.430931
SNF8,other,0.383815
SNN,other,0.081216
SNRK,other,0.034252
SNRNP70,other,0.071658
SNRPA1,other,0.047038
SNRPC,other,0.552756
SNTB1,other,0.345673
SNTG1,other,0.404214
SNTG2,other,0.063422
SNTN,other,0.194718
SNU13,other,0.049398
SNX11,other,0.103276
SNX13,other,0.518195
SNX17,other,0.072574
SNX18,other,0.171843
SNX19,other,0.249132
SNX2,other,0.366466
SNX20,other,0.723133
SNX21,other,0.061188
SNX24,other,0.083805
SNX27,other,0.363738
SNX29,other,0.492695
SNX31,other,0.489629
SNX32,other,0.516371
SNX5,other,0.43858
SNX6,other,0.057294
SNX8,other,0.042748
SOAT2,other,0.116825
SOCS1,other,0.749782
SOCS2,other,0.134821
SOCS3,other,0.06561
SOCS5,other,0.440591
SOCS6,other,0.206652
SOD1,other,0.360881
SOD2,other,0.111892
SOD3,other,0.331138
MTCL3,other,0.044719
SOHLH2,other,0.62113
SON,other,0.399835
SORBS2,other,0.492443
SORCS1,other,0.602503
SORCS2,other,0.511967
SORL1,other,0.349093
SOS1,other,0.042158
SOSTDC1,other,0.052998
SOX11,other,0.495409
SOX14,other,0.658236
SOX18,other,0.270853
SOX2,other,0.399612
SOX21,other,0.409379
SOX4,other,0.643748
SOX5,other,0.744058
SOX7,other,0.118029
SOX8,other,0.154655
SOX9,other,0.405663
SP100,other,0.085324
SP110,other,0.491459
SP140,other,0.839177
SP140L,other,0.187454
SP2,other,0.063859
SP3,other,0.707275
SP4,other,0.359274
SP5,other,0.077269
SP8,other,0.372097
SPACA1,other,0.039014
SPACA3,other,0.031702
SPACA9,other,0.038016
SPAG1,other,0.465956
SPAG16,other,0.094661
SPAG17,other,0.339347
SPAG4,other,0.045217
SPAM1,other,0.052848
SPART,other,0.035245
SPAST,other,0.286496
SPATA13,other,0.696599
SPATA17,other,0.106657
SPATA19,other,0.033087
SPATA2,other,0.597719
SPATA21,other,0.119672
SPATA2L,other,0.055461
SPATA31C2,other,0.361084
SPATA31D1,other,0.386137
SPATA31D3,other,0.126088
SPATA31D4,other,0.328542
SPATA32,other,0.548774
SPATA33,other,0.048268
SPATA46,other,0.067236
SPMIP7,other,0.304434
AFG2A,other,0.39894
SPATA6,other,0.340315
SPATA6L,other,0.055167
SPATA9,other,0.031045
SPATC1,other,0.197481
SPATS2,other,0.114277
SPATS2L,other,0.460116
SPC24,other,0.371712
SPCS1,other,0.10577
SPDEF,other,0.501359
SPDL1,other,0.034509
SPDYA,other,0.051404
SPDYE12,other,0.042771
SPDYE18,other,0.1284
SPDYE21,other,0.431751
SPDYE5,other,0.084103
SPEF2,other,0.605576
SPEN,other,0.082498
SPHK2,in_trials,0.376153
SPIN3,other,0.424838
SPIN4,other,0.488762
SPIRE1,other,0.091095
SPIRE2,other,0.23622
SPNS1,other,0.033658
SPNS3,other,0.437193
SPOCK1,other,0.719939
SPON1,other,0.379249
SPOP,other,0.485765
SPOPL,other,0.383712
SPOUT1,other,0.032973
SPP2,other,0.42454
SPPL2A,other,0.418278
SPPL2C,other,0.159539
SPPL3,other,0.532929
SPRED2,other,0.847074
SPRR1B,other,0.20234
SPRR2A,other,0.05008
SPRR2B,other,0.106315
SPRR2D,other,0.263975
SPRR2E,other,0.063546
SPRR2G,other,0.079785
SPRR3,other,0.051544
SPRY1,other,0.167453
SPRY2,other,0.520804
SPRY3,other,0.044514
SPRY4,other,0.520981
SPRYD3,other,0.309673
SPRYD4,other,0.051763
SPRYD7,other,0.089314
SPSB1,other,0.720199
SPSB4,other,0.407946
SPTA1,other,0.398677
SPTLC2,other,0.393323
SPTLC3,other,0.513459
SPTSSB,other,0.050725
SRARP,other,0.240931
SRBD1,other,0.494343
SRC,approved,0.051235
SRCAP,other,0.037538
SRCIN1,other,0.350332
SRD5A1,other,0.42454
SREK1,other,0.218754
SRFBP1,other,0.077772
SRGAP2,other,0.354897
SRI,other,0.072198
SRL,other,0.388612
SRP54,other,0.441628
SRP9,other,0.036765
SRPK1,other,0.369235
SRPRA,other,0.073984
SRPX,other,0.591779
SRR,other,0.056341
SRRM1,other,0.127581
SRSF11,other,0.143372
SRSF3,other,0.031838
SRSF4,other,0.336833
SRSF6,other,0.292831
SRSF8,other,0.0867
SS18,other,0.548709
SS18L1,other,0.052261
SSB,other,0.040961
SSBP2,other,0.135184
SSBP4,other,0.161269
SSH1,other,0.388612
SSMEM1,other,0.071639
SSPN,other,0.53998
SSR1,other,0.045203
SSR3,other,0.484188
SST,other,0.097534
SSTR1,in_trials,0.341467
SSTR2,in_trials,0.046749
SSTR3,in_trials,0.081141
SSTR4,in_trials,0.052393
SSU72L6,other,0.499748
SSUH2,other,0.044068
SSX2IP,other,0.152078
ST18,other,0.344622
ST3GAL1,other,0.470714
ST3GAL2,other,0.267236
ST3GAL4,other,0.087345
ST3GAL6,other,0.538564
ST6GAL1,other,0.285663
ST6GAL2,other,0.335536
ST6GALNAC3,other,0.33948
ST7,other,0.040945
ST8SIA2,other,0.209752
ST8SIA4,other,0.684362
STAB2,other,0.495003
STAC,other,0.471403
STAG1,other,0.559035
STAG3,other,0.060761
STAM2,other,0.571763
STAMBP,other,0.075319
STAP1,other,0.130728
STAP2,other,0.518686
STARD10,other,0.401247
STARD3,other,0.110591
STARD3NL,other,0.038779
STARD4,other,0.082668
STARD5,other,0.101147
STARD6,other,0.440046
STAT1,other,0.471701
STAT2,other,0.166927
STAT3,in_trials,0.765539
STAT4,other,0.831152
STAT5A,other,0.121941
STAT5B,other,0.310187
STAT6,other,0.715715
STEAP1,other,0.345673
STEAP1B,other,0.51933
STEAP2,other,0.097261
STEAP3,other,0.484578
STEAP4,other,0.341467
STH,other,0.336077
STIM1,other,0.083458
STIM2,other,0.485979
STIMATE,other,0.079177
STIP1,other,0.07023
STK11IP,other,0.043094
STK17A,other,0.203206
STK17B,other,0.176212
STK24,other,0.611236
STK25,other,0.238847
STK32A,other,0.430838
STK32B,other,0.204797
STK38,other,0.583332
STK39,other,0.505888
STMN2,other,0.510772
STMN3,other,0.301233
STMND1,other,0.358235
STMP1,other,0.038995
STN1,other,0.53647
STOM,other,0.368159
STOML2,other,0.053347
STOML3,other,0.043856
STON2,other,0.102291
STOX1,other,0.327236
STOX2,other,0.330962
STPG4,other,0.251851
STRADB,other,0.054849
STRBP,other,0.089454
STRC,other,0.131491
STRN,other,0.412309
STRN4,other,0.174417
STT3B,other,0.034138
STUM,other,0.038103
STX17,other,0.11705
STX18,other,0.412315
STX19,other,0.135916
STX1B,other,0.139505
STX2,other,0.032368
STX4,other,0.127712
STX8,other,0.344146
STXBP4,other,0.493588
STXBP5,other,0.080294
STXBP6,other,0.49422
STYK1,other,0.042015
STYXL2,other,0.044506
SUB1,other,0.066183
SUCLG2,other,0.549498
SUCNR1,other,0.127073
SUCO,other,0.058053
SUDS3,other,0.183824
SUFU,other,0.535231
SUGCT,other,0.233393
SUGP1,other,0.137165
SULF2,other,0.499323
SULT1A1,other,0.588364
SULT1A2,other,0.324678
SUMF1,other,0.136557
SUMO4,other,0.055644
SUN2,other,0.030756
SUOX,other,0.926317
SUPT20H,other,0.070351
SUZ12,other,0.034363
SV2C,other,0.345918
SVIP,other,0.196726
SVOPL,other,0.034258
SWAP70,other,0.696662
SWT1,other,0.108758
SYAP1,other,0.034137
SYCP2,other,0.192175
SYDE2,other,0.076641
SYF2,other,0.091362
SYK,approved,0.032162
SYMPK,other,0.251027
SYN2,other,0.379
SYN3,other,0.448361
SYNE1,other,0.620354
SYNE2,other,0.585726
SYNE3,other,0.47727
SYNGAP1,other,0.233348
SYNGR1,other,0.782319
SYNGR4,other,0.03895
SYNM,other,0.031394
SYNPR,other,0.626987
SYPL1,other,0.469833
SYT1,other,0.632312
SYT10,other,0.206766
SYT13,other,0.407422
SYT4,other,0.345673
SYT9,other,0.513986
SYTL2,other,0.619145
SYTL5,other,0.032451
SZT2,other,0.133635
TAB1,other,0.032194
TAB2,other,0.52347
TACC2,other,0.442506
TACC3,other,0.347826
TACR1,in_trials,0.309321
TACR2,other,0.03626
TACR3,in_trials,0.481771
TADA1,other,0.033398
TADA2B,other,0.42102
TAF11,other,0.291182
TAF15,other,0.130742
TAF3,other,0.034615
TAF4,other,0.394055
TAF5L,other,0.062161
TAFA1,other,0.039779
TAFA2,other,0.594525
TAFA4,other,0.47897
TAFA5,other,0.364404
TAGAP,other,0.846706
TAGLN,other,0.070138
TAL2,other,0.154188
TANK,other,0.382318
TAOK3,other,0.175457
TARM1,other,0.072561
TARS2,other,0.231574
TAS2R1,other,0.047819
TASL,other,0.639243
TASOR,other,0.395245
TASOR2,other,0.122516
TAX1BP1,other,0.071247
TBC1D1,other,0.189652
TBC1D10A,other,0.079908
TBC1D14,other,0.494293
TBC1D19,other,0.090652
TBC1D2,other,0.545808
TBC1D22A,other,0.52997
TBC1D22B,other,0.078529
TBC1D2B,other,0.062755
TBC1D31,other,0.038711
TBC1D32,other,0.440938
TBC1D4,other,0.481648
TBC1D5,other,0.406119
TBC1D7,other,0.086537
TBC1D8,other,0.255455
TBCA,other,0.057883
TBCD,other,0.535995
TBCEL,other,0.194211
TBCK,other,0.428396
TBK1,other,0.395238
TBKBP1,other,0.222719
TBL1XR1,other,0.696132
TBPL1,other,0.064805
TBR1,other,0.079794
TBRG4,other,0.040642
TBX15,other,0.441983
TBX18,other,0.335536
TBX19,other,0.069331
TBX2,other,0.206663
TBX21,other,0.815022
TBX3,other,0.413997
TBX4,other,0.243876
TBX5,other,0.3413
TBX6,other,0.503668
TBXAS1,other,0.185681
TBXT,other,0.127696
TC2N,other,0.073023
TCAIM,other,0.068941
TCAP,other,0.068881
TCEA1,other,0.416122
TCEA2,other,0.200371
TCERG1,other,0.04153
TCERG1L,other,0.417635
TCF15,other,0.071639
TCF21,other,0.310469
TCF25,other,0.04222
TCF4,other,0.47897
TCF7,other,0.730702
TCF7L1,other,0.28159
TCF7L2,other,0.847738
TCHH,other,0.075305
TCHHL1,other,0.458883
TCHP,other,0.400623
TCL1B,other,0.04031
TCN1,other,0.388612
TCP11,other,0.632787
TCTA,other,0.105746
DRC5,other,0.672622
TDO2,other,0.062616
TDRD10,other,0.234436
TDRD3,other,0.344032
TDRD5,other,0.320731
TDRD6,other,0.030506
TDRKH,other,0.533119
TEAD1,other,0.05046
TEAD2,other,0.089752
TEAD3,other,0.585738
TEC,in_trials,0.584056
TECPR2,other,0.550656
TECR,other,0.290695
TECTA,other,0.579772
TECTB,other,0.052162
TEDC1,other,0.033442
TEDDM1,other,0.179533
TEF,other,0.400996
TEKT1,other,0.122781
TEKT3,other,0.088897
TENM2,other,0.580526
TENM3,other,0.711321
TENM4,other,0.483246
TENT4A,other,0.520077
TERT,in_trials,0.720817
TESK2,other,0.056581
TESMIN,other,0.066207
TESPA1,other,0.893152
TET2,other,0.812705
TET3,other,0.677579
TEX10,other,0.082419
TEX11,other,0.120589
TEX12,other,0.035779
TEX15,other,0.073796
TEX22,other,0.030794
TEX29,other,0.110676
TEX30,other,0.047592
TEX46,other,0.158228
TEX48,other,0.417529
TEX50,other,0.076116
TEX9,other,0.150868
TFAP2A,other,0.218769
TFAP2D,other,0.167206
TFAP2E,other,0.199872
TFCP2L1,other,0.539961
TFDP1,other,0.416122
TFF3,other,0.074838
TFPI,other,0.345673
TFPI2,other,0.108971
TFR2,other,0.03685
TG,other,0.899597
TGDS,other,0.031703
TGFA,other,0.555122
TGFB2,in_trials,0.713871
TGFB3,in_trials,0.044066
TGFBI,other,0.424124
TGFBR1,in_trials,0.506222
TGFBR2,other,0.046197
TGFBR3,other,0.665499
TGFBRAP1,other,0.044225
TGIF1,other,0.390987
TGS1,other,0.043545
TH,in_trials,0.539824
THADA,other,0.586665
THAP10,other,0.064812
THAP12,other,0.144815
THAP3,other,0.424504
THAP5,other,0.405176
THAP6,other,0.331749
THAP9,other,0.041511
THBS2,other,0.442381
THBS3,other,0.387984
THBS4,other,0.12882
THEM4,other,0.149857
THEM5,other,0.389723
THEMIS,other,0.710911
THNSL1,other,0.122064
THOC1,other,0.407149
THOC2,other,0.510094
THOC7,other,0.430878
THRA,in_trials,0.298826
THRB,in_trials,0.471893
THRSP,other,0.456903
THSD4,other,0.070083
THSD7A,other,0.673042
THSD7B,other,0.406221
THUMPD2,other,0.297836
THY1,other,0.032756
THYN1,other,0.39293
TIAM1,other,0.527899
TIAM2,other,0.06772
TICAM1,other,0.707958
TIFA,other,0.122965
TIFAB,other,0.10026
TIGD2,other,0.424123
TIGD4,other,0.086308
TIGD6,other,0.038117
TIMM21,other,0.344862
TIMM22,other,0.074479
TIMM29,other,0.084251
TIMM8B,other,0.034776
TIMM9,other,0.066701
TIMMDC1,other,0.545822
TIMP2,other,0.033237
TIMP3,other,0.500718
TIMP4,other,0.595769
TINAG,other,0.072742
TIPARP,other,0.033014
TIRAP,other,0.041449
TJP1,other,0.341154
TJP2,other,0.085127
TKTL2,other,0.140524
TLCD5,other,0.076197
TLE1,other,0.715083
TLE3,other,0.633168
TLE4,other,0.736805
TLK1,other,0.463177
TLL1,other,0.759448
TLR1,other,0.92855
TLR10,other,0.557121
TLR2,in_trials,0.039743
TLR3,in_trials,0.853735
TLR4,other,0.815933
TLR5,other,0.398723
TLR6,other,0.052026
TLR7,approved,0.042883
TLR8,in_trials,0.036349
TLR9,approved,0.050242
TM2D1,other,0.171453
TM4SF20,other,0.082436
TM4SF4,other,0.443048
TM6SF2,other,0.053547
TM9SF2,other,0.38283
TM9SF4,other,0.220734
TMA16,other,0.107464
TMBIM1,other,0.412943
TMBIM4,other,0.296728
TMC1,other,0.343226
TMC3,other,0.419246
TMC5,other,0.455171
TMCC3,other,0.096707
TMCO1,other,0.373047
TMCO4,other,0.746336
TMCO5A,other,0.055946
TMED10,other,0.033243
TMED5,other,0.142459
TMEM106B,other,0.434478
TMEM116,other,0.244856
TMEM117,other,0.050894
TMEM121,other,0.184228
TMEM121B,other,0.136674
TMEM128,other,0.462026
TMEM129,other,0.297244
TMEM131,other,0.507745
TMEM131L,other,0.438434
TMEM132B,other,0.327686
TMEM132C,other,0.500673
TMEM132D,other,0.665194
TMEM132E,other,0.37892
TMEM139,other,0.135862
TMEM144,other,0.066281
TMEM145,other,0.31049
TMEM151B,other,0.695025
TMEM161B,other,0.299362
TMEM163,other,0.493017
TMEM164,other,0.520777
TMEM165,other,0.08393
TMEM167A,other,0.233813
TMEM169,other,0.03988
TMEM17,other,0.499056
TMEM170B,other,0.341467
TMEM171,other,0.273131
TMEM174,other,0.126011
TMEM175,other,0.045579
TMEM177,other,0.076451
TMEM178A,other,0.572553
TMEM178B,other,0.521064
TMEM179,other,0.476175
TMEM18,other,0.305919
TMEM182,other,0.261506
TMEM184A,other,0.05305
TMEM185B,other,0.078384
TMEM186,other,0.059176
TMEM187,other,0.202548
TMEM196,other,0.450973
TMEM200A,other,0.04324
TMEM200B,other,0.137349
