gene,group,residual
ORAI1,non-target,0.4102391192589228
ORAI2,non-target,19.303276122450175
ORAI3,non-target,12.543462651015725
ORC1,non-target,16.849421395992014
ORC2,non-target,-39.26307026278504
ORC3,non-target,-16.77588487010829
ORC4,non-target,-38.50985364101225
ORC5,non-target,-24.933364868789
ORC6,non-target,25.198664904977296
ORMDL1,non-target,-28.799037862687857
ORMDL2,non-target,18.0047223308709
ORMDL3,non-target,34.13216440761414
OS9,non-target,28.501085770364853
OSBP2,non-target,16.41845981683103
OSBPL10,non-target,19.18437462613257
OSBPL11,non-target,-34.935936348251765
OSBPL1A,non-target,-3.927293656309667
OSBPL2,non-target,-14.291802637499533
OSBPL3,non-target,13.929112350517924
OSBPL6,non-target,-1.8636252533540965
OSBPL7,non-target,-9.771952232041413
OSBPL8,non-target,-50.95044025174696
OSBPL9,non-target,-18.659507524236293
OSER1,non-target,-10.691426791046212
OSGEP,non-target,-25.34111348054545
OSGEPL1,non-target,-19.93939378591236
OSGIN2,non-target,-26.9362345787514
OSM,non-target,58.209756473066705
OST4,non-target,18.729660656777657
OSTC,non-target,13.090054686833758
OSTF1,non-target,19.939385246987857
OSTM1,non-target,11.717348579455011
OTOF,non-target,3.633121756277669
OTUB1,non-target,-48.16091739804606
OTUB2,non-target,19.032706778242908
OTUD1,non-target,14.611306666593874
OTUD3,non-target,-29.92745229717112
OTUD4,non-target,-29.15457582253993
OTUD5,non-target,-3.68329298871215
OTUD6B,non-target,-27.412903087582393
OTUD7B,non-target,7.836495806763672
OTULIN,non-target,-19.78028746434782
OTULINL,non-target,12.776633231270448
OVGP1,non-target,-10.447233320959487
OXA1L,non-target,-10.44718401608328
OXCT1,non-target,1.0706088529362592
OXLD1,non-target,1.248218399160334
OXNAD1,non-target,21.020264295616105
OXR1,non-target,-13.13436991992445
OXSM,non-target,-24.51256202139996
OXSR1,non-target,-34.053910344741645
P2RX4,non-target,18.202230581015275
P2RX5,non-target,35.02893509891112
P2RX7,in-trial,14.524512335957017
P2RY10,non-target,40.496933402081424
P2RY11,non-target,28.69254449712856
P2RY14,non-target,29.30827055640656
P2RY8,non-target,1.8748798016169228
P3H1,non-target,-25.031751056499942
P3H4,non-target,2.6610418665551605
P4HA1,non-target,46.95323184608281
P4HA2,non-target,28.859256452910348
P4HB,non-target,-12.842842428750432
P4HTM,non-target,-2.976864269148503
PA2G4,non-target,39.51046942563372
PAAF1,non-target,-20.752370507099556
PABIR1,non-target,7.025293032935569
PABIR2,non-target,-9.20462524010592
PABIR3,non-target,-9.631774768553784
PABPC1L,non-target,7.214919741681236
PABPC4,non-target,22.578211808700058
PACC1,non-target,-18.569531626885382
PACRGL,non-target,-18.3206364853836
PACS1,non-target,8.56903299475726
PACS2,non-target,-1.8080941653534215
PACSIN2,non-target,15.093040077578626
PACSIN3,non-target,29.686877956217348
PAF1,non-target,-44.406987976961354
PAFAH1B1,non-target,-48.73248828963074
PAFAH1B2,non-target,-32.04975137293528
PAFAH1B3,non-target,17.669386981237064
PAFAH2,non-target,-15.617256550896265
PAG1,non-target,36.03586832649992
PAGR1,non-target,9.960472249518972
PAICS,non-target,21.29862507367972
PAIP1,non-target,-30.0798140227255
PAIP2,non-target,-14.113499733965844
PAIP2B,non-target,-10.525433847014606
PAK1,non-target,17.28140508041882
PAK2,non-target,-50.470846268263166
PAK4,non-target,-17.66077674613126
PALLD,non-target,-13.56855999572788
PALM2AKAP2,non-target,-7.904277196714294
PALS1,non-target,-4.461008366688925
PALS2,non-target,1.9102691268067389
PAN2,non-target,-2.1632943900174744
PAN3,non-target,-29.064559442447408
PANK1,non-target,-14.058103046132224
PANK2,non-target,-22.74644452478527
PANK3,non-target,-12.850355410202209
PANK4,non-target,-11.846543410479796
PANX1,non-target,-19.762639766330537
PANX2,non-target,12.832213820951823
PAOX,non-target,0.8320112748090889
PAPOLA,non-target,-30.58396798420736
PAPOLG,non-target,-35.85519584787861
PAPSS1,non-target,-5.49094604559328
PAQR3,non-target,-28.13223853457447
PAQR4,non-target,-16.682378114788865
PAQR6,non-target,-10.783547339076918
PAQR7,non-target,-3.2180253508957333
PAQR8,non-target,16.72875305371554
PARD6A,non-target,-13.141811802380296
PARD6B,non-target,-11.55078512908696
PARD6G,non-target,11.295643103465292
PARK7,non-target,0.2712938029833367
PARL,non-target,-3.2756099189293715
PARN,non-target,-32.96594559162687
PARP1,in-trial,-24.23549857261472
PARP10,non-target,7.70018088419818
PARP11,non-target,6.8751501555405214
PARP12,non-target,41.46458909810793
PARP14,non-target,46.289146726221226
PARP15,non-target,41.51688053187156
PARP16,non-target,-0.1734859216329051
PARP2,in-trial,-17.218445327943503
PARP3,in-trial,-6.318457433895517
PARP4,non-target,6.423895731134362
PARP6,non-target,-8.39507659522355
PARP8,non-target,69.34184377983614
PARP9,non-target,40.729018176258165
PARPBP,non-target,-6.776433601009572
PARS2,non-target,-23.212003837597063
PARVB,non-target,6.3243541317139
PARVG,non-target,29.26210300055591
PASK,non-target,-13.90532137623076
PATJ,non-target,98.60362875976196
PATL1,non-target,-12.672659872931272
PATL2,non-target,56.21789945007606
PATZ1,non-target,-9.371647607451678
PAWR,non-target,-13.386842404165831
PAXIP1,non-target,-1.065598105425438
PAXX,non-target,-16.867668362238756
PBDC1,non-target,-39.70088136764331
PBK,non-target,39.87846980649133
PBLD,non-target,7.259902791814521
PBRM1,non-target,-29.406586479314967
PBX2,non-target,12.497085107765656
PBX3,non-target,4.200450867882594
PBX4,non-target,34.10469051146382
PBXIP1,non-target,70.18889076518562
PC,non-target,-4.298110821285796
PCBD1,non-target,17.285031885459123
PCBD2,non-target,-8.244983354505031
PCBP1,non-target,-43.53320501408394
PCBP2,non-target,-36.74355652312549
PCBP3,non-target,15.25862034190699
PCBP4,non-target,12.346383293363743
PCCA,non-target,18.38269170126239
PCCB,non-target,-8.297270006902089
PCDH12,non-target,-0.3555762362695797
PCED1B,non-target,43.457637316389224
PCGF1,non-target,-35.47318519424995
PCGF2,non-target,20.95684246550383
PCGF3,non-target,-18.76911325745168
PCGF5,non-target,44.55834174701465
PCGF6,non-target,-36.621344436790594
PCIF1,non-target,12.8142499233156
PCK2,non-target,76.57464427483953
PCLAF,non-target,53.868138451253486
PCM1,non-target,-11.098356884304335
PCMT1,non-target,-11.534904328657182
PCMTD1,non-target,97.3812229292479
PCMTD2,non-target,-12.61286336130027
PCNA,non-target,11.368151243323837
PCNT,non-target,-18.80766165741169
PCNX1,non-target,27.97203455036748
PCNX2,non-target,19.777798367351497
PCNX3,non-target,-33.03195876046012
PCNX4,non-target,-27.55341031483916
PCOLCE,non-target,-5.709597047791771
PCP2,non-target,-8.666013366483812
PCSK1N,non-target,0.5245596694452678
PCSK5,non-target,20.85087800399516
PCSK6,non-target,17.37085117515726
PCSK7,non-target,-19.971085616519883
PCTP,non-target,12.35725651842526
PCYOX1,non-target,-9.739122373534656
PCYOX1L,non-target,-5.452117467965408
PCYT1A,non-target,-10.517077047503696
PCYT2,non-target,6.845715878885524
PDCD1,approved,28.037383104384528
PDCD10,non-target,-41.3737646305807
PDCD1LG2,non-target,23.72746372304037
PDCD2,non-target,-28.13717798046751
PDCD2L,non-target,14.389745038784469
PDCD4,non-target,101.05509193121524
PDCD5,non-target,-4.7967601247896985
PDCD6,non-target,-47.45545941613701
PDCD6IP,non-target,-53.84079315167535
PDCL,non-target,-37.55177183406189
PDCL3,non-target,-20.46415166948111
PDE12,non-target,-45.29988386850638
PDE1B,in-trial,15.754618082088028
PDE3B,approved,66.17605016527381
PDE4A,approved,26.622906546215543
PDE4B,approved,35.59384969304568
PDE4D,approved,54.632744593507766
PDE6B,in-trial,26.31800710239224
PDE6D,in-trial,6.810875564662999
PDE6G,in-trial,10.944400271706527
PDE7A,in-trial,36.21405946341245
PDE7B,in-trial,37.60038827381576
PDE8A,in-trial,6.191487658433217
PDE9A,in-trial,29.319041310075097
PDGFA,non-target,15.287148493347582
PDGFB,non-target,-3.6735112913928183
PDHA1,non-target,-27.25704745414819
PDHB,non-target,-21.81956821600447
PDHX,non-target,-31.534427951371157
PDIA3,non-target,9.319963283976104
PDIA4,non-target,5.141106683681462
PDIA5,non-target,37.48327239568509
PDIA6,non-target,49.10571242302708
PDIK1L,non-target,-33.9324919197418
PDK1,non-target,23.430278257749375
PDK2,non-target,26.652679968927732
PDK3,non-target,-4.70009175023691
PDLIM1,non-target,24.175055279477323
PDLIM2,non-target,29.22308146927405
PDLIM4,non-target,3.6639773015431376
PDLIM5,non-target,-12.681191370429572
PDLIM7,non-target,8.772537611592886
PDP1,non-target,1.1882002433691743
PDP2,non-target,-24.280814631750264
PDPK1,in-trial,-32.81544519376135
PDPR,non-target,-26.45352190384965
PDS5A,non-target,-43.433457496697066
PDS5B,non-target,-34.30455764981459
PDSS1,non-target,-0.352355615299236
PDSS2,non-target,-35.78106078289218
PDXDC1,non-target,-27.91135774279921
PDXK,non-target,-8.392294585439549
PDXP,non-target,-2.0361460540840164
PDZD11,non-target,-14.20568478128586
PDZD8,non-target,-37.67028690070507
PEA15,non-target,6.757664144878562
PEAK1,non-target,26.59645396056268
PEAK3,non-target,2.858905857589344
PEBP1,non-target,7.400241995949192
PECAM1,non-target,14.21066189565075
PECR,non-target,0.7685423603502031
PEDS1,non-target,-45.51737505573508
PEF1,non-target,-28.52914948799865
PELI1,non-target,40.45196616688974
PELI2,non-target,11.458974757530704
PELI3,non-target,-11.654116318001876
PELO,non-target,-16.489375423951937
PEMT,non-target,9.711808552878177
PEPD,non-target,-3.1777461023058233
PER1,non-target,41.928814062615494
PER2,non-target,6.061045700498318
PER3,non-target,-1.472849755466022
PERP,non-target,6.743232398892708
PET100,non-target,-26.433414145410552
PET117,non-target,-32.313947054283794
PEX10,non-target,-6.919835593771431
PEX11A,non-target,-3.4189201900797777
PEX11B,non-target,-11.328546791704923
PEX11G,non-target,-8.47451106138908
PEX12,non-target,-14.57233029379764
PEX13,non-target,-37.160157352426054
PEX14,non-target,-26.64601558992042
PEX16,non-target,-27.543650711815943
PEX19,non-target,-24.951023359082395
PEX2,non-target,-19.133874603050213
PEX26,non-target,-37.60109078749357
PEX3,non-target,-12.092438123107009
PEX5,non-target,-13.276224866774768
PEX5L,non-target,-8.036129813793423
PEX6,non-target,-7.083163926775602
PEX7,non-target,-12.253596467543836
PFAS,non-target,17.765287349977903
PFDN1,non-target,-35.82972900742713
PFDN2,non-target,15.751290218778252
PFDN4,non-target,-5.81672066216444
PFDN5,non-target,-6.405471306192855
PFDN6,non-target,6.487716674628483
PFKFB1,non-target,-16.440835844102043
PFKFB2,non-target,2.446627991306007
PFKFB3,non-target,19.62136987077243
PFKFB4,non-target,29.75908682432259
PFKM,non-target,4.19320071568639
PFKP,non-target,9.039465184443069
PFN1,non-target,-43.71039042491278
PFN2,non-target,8.329199886517694
PGAM1,non-target,17.80815362856836
PGAM5,non-target,8.003658590537105
PGAP1,non-target,16.48165758662356
PGAP2,non-target,-23.336099457771898
PGAP3,non-target,11.344713629086492
PGAP6,non-target,1.4830696818605655
PGBD1,non-target,-2.3112947106537014
PGBD2,non-target,-16.425992075486572
PGBD4,non-target,-8.122212492839294
PGD,non-target,16.179765678410686
PGGHG,non-target,47.52300930870823
PGGT1B,non-target,-33.113157847008345
PGK1,non-target,3.924773607553987
PGLS,non-target,-4.503227034615136
PGM1,non-target,15.487106606969856
PGM2,non-target,-23.01305968307778
PGM2L1,non-target,1.2301914213531806
PGP,non-target,52.878098215827855
PGRMC1,non-target,-1.7257764909778548
PGRMC2,non-target,-37.970283795888896
PGS1,non-target,-15.111827905094366
PHACTR1,non-target,-0.7214295893735917
PHACTR2,non-target,5.765287099026598
PHACTR4,non-target,-33.43048472445424
PHAF1,non-target,-41.917342435917014
PHAX,non-target,-35.80072291424175
PHB1,non-target,20.252916903870812
PHC1,non-target,13.410905482542084
PHC2,non-target,-29.08046102985239
PHC3,non-target,35.81426994441957
PHETA1,non-target,-9.256138876321913
PHEX,non-target,13.2323757888627
PHF1,non-target,45.78293325085472
PHF10,non-target,-30.599301493813215
PHF11,non-target,56.77086256191638
PHF12,non-target,-10.816072657747364
PHF13,non-target,-7.653737469050114
PHF14,non-target,-29.69210312118898
PHF19,non-target,27.71370368149358
PHF2,non-target,-20.358267648318897
PHF20,non-target,-18.064048852978825
PHF20L1,non-target,-28.13746640351659
PHF21A,non-target,62.99771346679996
PHF23,non-target,-25.90746040804517
PHF3,non-target,-10.758899451858667
PHF6,non-target,20.504593038922
PHF8,non-target,-45.533048257100745
PHGDH,non-target,166.18255571029258
PHIP,non-target,-12.947888449934291
PHKA1,non-target,8.345893716652846
PHKA2,non-target,-32.199246080961764
PHKB,non-target,-8.817969275806
PHKG2,non-target,-34.2797282647916
PHLDA1,non-target,87.12233142162222
PHLDA2,non-target,43.998746265186206
PHLDA3,non-target,82.4699858366813
PHLDB1,non-target,10.39590142769813
PHLDB2,non-target,13.600498075380376
PHLPP1,non-target,43.077827902427195
PHLPP2,non-target,-4.397785407852122
PHOSPHO2,non-target,-3.3424486948776484
PHPT1,non-target,88.2155947457817
PHRF1,non-target,-47.10097273970902
PHTF1,non-target,22.05886574771277
PHTF2,non-target,20.032667639932196
PHYH,non-target,9.739425456327638
PHYKPL,non-target,0.204687028841486
PI16,non-target,23.147848811279328
PI4K2A,non-target,-7.604169682865411
PI4K2B,non-target,-13.11335863969338
PI4KA,non-target,-12.178123083323626
PI4KB,non-target,-31.307910647999524
PIAS1,non-target,-32.50962681135959
PIAS2,non-target,-15.463043311710026
PIAS3,non-target,5.500216931735127
PIAS4,non-target,-40.19346919603232
PIBF1,non-target,-21.006719179529213
PICALM,non-target,-29.52311405697219
PICK1,non-target,3.5851746268779188
PIDD1,non-target,-16.768103440223655
PIEZO1,non-target,-32.99156760601844
PIF1,non-target,-18.3007387043576
PIGA,non-target,-21.907841890020837
PIGB,non-target,-24.991692327790492
PIGC,non-target,-19.60087627354171
PIGF,non-target,-24.283268390839066
PIGG,non-target,-19.13133110468759
PIGH,non-target,-32.515606345025155
PIGK,non-target,-15.56661406587989
PIGL,non-target,-17.599900438244493
PIGM,non-target,-13.877593751054343
PIGN,non-target,-32.44253110967596
PIGO,non-target,-31.44760030307905
PIGP,non-target,-4.903896338713497
PIGQ,non-target,-24.86378381900684
PIGS,non-target,-33.241592316063866
PIGT,non-target,2.179586669188746
PIGU,non-target,-23.62632013930923
PIGV,non-target,19.33618075055936
PIGW,non-target,34.7174874190861
PIGX,non-target,-5.675222072301129
PIH1D1,non-target,-9.850824272066433
PIK3AP1,non-target,34.7394344968293
PIK3C2A,non-target,-9.8781326622616
PIK3C2B,non-target,-0.5531850071814995
PIK3C3,non-target,-13.384128909360385
PIK3CA,approved,-24.936885824673112
PIK3CB,in-trial,-1.7486132641756975
PIK3CD,approved,-2.046534506265763
PIK3CG,approved,34.46607389063578
PIK3IP1,non-target,90.40746305813458
PIK3R1,in-trial,19.32324586306869
PIK3R2,in-trial,5.188420341834522
PIK3R4,non-target,-40.80206512223142
PIK3R5,in-trial,18.416730286805738
PIK3R6,non-target,9.71106281553319
PIKFYVE,in-trial,-19.13091190181564
PILRB,non-target,6.406710458062544
PIM1,in-trial,24.303651124455815
PIM2,in-trial,26.826702903135764
PIM3,in-trial,28.64601620588757
PIMREG,non-target,10.372486775173885
PIN1,non-target,-25.836947414714384
PIN4,non-target,-20.54096495580168
PINK1,non-target,28.881514483951516
PINLYP,non-target,-12.60768192691773
PIP4K2A,non-target,-5.9986913045387285
PIP4K2B,non-target,-29.960248701751343
PIP4K2C,non-target,-12.525795650142795
PIP4P1,non-target,-35.02871791770425
PIP4P2,non-target,0.0770285009939411
PIP5K1A,non-target,-35.57957527180117
PIP5K1C,non-target,1.3536977173185416
PIR,non-target,44.66459872710288
PISD,non-target,-20.63894988026741
PITHD1,non-target,-4.545465277483306
PITPNA,non-target,-28.377583673251294
PITPNB,non-target,-45.29799751042511
PITPNC1,non-target,49.9900020235527
PITPNM1,non-target,17.6051065937429
PITPNM2,non-target,42.22595734896359
PITRM1,non-target,-14.405926529085482
PITX1,non-target,-0.1561474375053153
PIWIL4,non-target,-6.912066569622386
PJA1,non-target,-17.603847006521267
PJA2,non-target,46.41460931964155
PJVK,non-target,-6.252942645422093
PKD1,non-target,-19.90589014267163
PKD2,non-target,-1.681865705465268
PKIA,non-target,62.55040099168844
PKIG,non-target,-0.2149135757364349
PKM,non-target,27.828248669450193
PKMYT1,non-target,11.049659260469609
PKN1,non-target,-2.6061953451011752
PKN2,non-target,-14.964699166375844
PKN3,non-target,-10.36296180761438
PKNOX1,non-target,-25.40837409898855
PKP4,non-target,-0.0560986918319065
PLA2G12A,non-target,-3.1448591655901734
PLA2G15,non-target,-16.668644108896714
PLA2G4A,non-target,-13.258495834725665
PLA2G4C,non-target,12.042388172906987
PLA2G6,non-target,0.901792244355036
PLAA,non-target,-38.00730730036732
PLAAT3,non-target,42.00178854430932
PLAAT4,non-target,87.93327979452664
PLAC8,non-target,88.943670855525
PLAG1,non-target,7.15547002397976
PLAGL1,non-target,8.765102193629035
PLAT,in-trial,-7.876354607380128
PLAUR,non-target,29.31076240452391
PLB1,non-target,-9.551379664446925
PLBD2,non-target,-12.309165285653918
PLCB1,non-target,-11.201698809657849
PLCB2,non-target,13.6847725299907
PLCB3,non-target,-6.71561499841243
PLCG1,non-target,81.38418225656999
PLCG2,non-target,23.534171504872617
PLCL1,non-target,11.776306034290736
PLCL2,non-target,12.423171886097473
PLCXD1,non-target,-9.505021371266984
PLCXD2,non-target,2.8975550795869225
PLD1,non-target,1.987265018780766
PLD2,non-target,6.42261171518071
PLD3,non-target,31.889924928266808
PLD6,non-target,4.457511638388711
PLEC,non-target,57.61639877196374
PLEK,non-target,9.281117577649288
PLEKHA1,non-target,16.32040083227527
PLEKHA2,non-target,-5.670487939613238
PLEKHA3,non-target,-23.80384948085136
PLEKHA5,non-target,-6.278863961581209
PLEKHA7,non-target,21.41433448682383
PLEKHA8,non-target,-11.250651327510116
PLEKHB1,non-target,13.859990980210153
PLEKHB2,non-target,-32.867256550883994
PLEKHF1,non-target,11.77837909973062
PLEKHF2,non-target,-5.365265124128283
PLEKHG1,non-target,3.2557625223764357
PLEKHG2,non-target,31.530012608597943
PLEKHG3,non-target,68.76100385359945
PLEKHG4,non-target,10.73547649002174
PLEKHH2,non-target,-10.000540154201806
PLEKHJ1,non-target,-32.06308649107053
