gene,core,pctile_genetics,pctile_full,rank_shift,cov_class,gen_dec
MATN1,none,0.5072813044815916,0.43933955491744436,-0.06794174956414722,none,5
MATN2,none,0.7524356476258846,0.5345092810993745,-0.2179263665265101,both,7
MATN3,none,0.12916623936006563,0.2699723105322531,0.1408060711721875,none,1
MATN4,none,0.28597066967490514,0.2648959081119885,-0.021074761562916655,none,2
MAU2,none,0.9733360680955799,0.7545892728950877,-0.21874679520049223,cau,9
MAVS,none,0.5307660752743308,0.37724335965541994,-0.1535227156189109,both,5
MAX,none,0.8507845349194955,0.3146343964721567,-0.5361501384473388,cau,8
MAZ,none,0.2156189108809353,0.17936621884934878,-0.036252692031586514,both,2
MB,none,0.4767716131678802,0.6072710491231669,0.13049943595528668,both,4
MB21D2,none,0.7843298123269409,0.925238437083376,0.14090862475643517,both,7
MBD1,none,0.7716131678802174,0.47687416675212796,-0.29473900112808943,cau,7
MBD2,none,0.6838785765562506,0.54712337196185,-0.1367552045944006,cau,6
MBD3,none,0.2524869244180084,0.5112296174751307,0.25874269305712233,both,2
MBD3L1,none,0.2559737462824326,0.3270946569582607,0.0711209106758281,none,2
MBD3L2,none,0.18516049635934775,0.271356783919598,0.08619628756025025,none,1
MBD3L2B,none,0.027689467746897754,0.07640242026458825,0.0487129525176905,none,0
MBD3L3,none,0.860322018254538,0.864321608040201,0.003999589785662949,none,8
MBD3L4,none,0.4567223874474413,0.4949235975797354,0.038201210132294106,none,4
MBD3L5,none,0.5855296892626397,0.5973746282432572,0.011844938980617448,none,5
MBD4,none,0.46651625474310326,0.06168598092503333,-0.4048302738180699,cau,4
MBD5,none,0.8304276484463132,0.7777151061429597,-0.05271254230335354,both,8
MBD6,none,0.2101835709158035,0.11111680853245821,-0.09906676238334529,both,2
MBIP,none,0.6459850271766998,0.5219464670290227,-0.12403856014767711,both,6
MBL2,none,0.6356271151676751,0.6061942364885653,-0.02943287867910982,none,6
MBLAC1,none,0.4018562198748846,0.3227361296277305,-0.0791200902471541,cau,4
MBLAC2,none,0.15593272484873347,0.08045328684237514,-0.07547943800635833,cau,1
MBNL1,none,0.905701979284176,0.8750384575940929,-0.030663521690083018,cau,9
MBNL2,none,0.8490924007794073,0.8827299764126756,0.0336375756332683,both,8
MBNL3,none,0.6602912521792637,0.7368987796123474,0.07660752743308374,both,6
MBOAT1,none,0.4977438211465491,0.5124089836939801,0.014665162547431054,both,4
MBOAT2,none,0.8146856732642805,0.8403240693262229,0.025638396061942403,both,8
MBOAT4,none,0.16864936929545687,0.1977233104296995,0.029073941134242637,both,1
MBOAT7,promoted,0.18813455030253307,0.7745872218234028,0.5864526715208698,both,1
MBP,none,0.3116603425289714,0.5267664854886678,0.21510614295969638,obs,3
MBTD1,none,0.9315454825146139,0.8573479643113526,-0.07419751820326126,both,9
MBTPS1,none,0.05527638190954774,0.35175879396984927,0.2964824120603015,both,0
MBTPS2,none,0.8826786996205518,0.9344169828735515,0.05173828325299967,both,8
MC1R,none,0.38878063788329403,0.3698082247974567,-0.01897241308583736,both,3
MC2R,none,0.2850476874166752,0.3536047584863091,0.06855707106963393,none,2
MC3R,none,0.3989847195159471,0.44298020715824016,0.04399548764229305,none,3
MC4R,none,0.5286637267972516,0.45451748538611425,-0.07414624141113735,none,5
MC5R,none,0.14531842887908933,0.3102758691416265,0.1649574402625372,obs,1
MCAM,none,0.4969746692646908,0.6306019895395344,0.1336273202748436,both,4
MCAT,none,0.12321813147369501,0.2306430109732335,0.1074248794995385,both,1
MCC,none,0.058045328684237514,0.08619628756025023,0.028150958876012717,both,0
MCCC1,none,0.4654394421085017,0.4838990872731002,0.018459645164598526,both,4
MCCC2,none,0.15162547431032714,0.25669162137216694,0.10506614706183981,both,1
MCCD1,none,0.32350528150958874,0.28515024100092295,-0.03835504050866578,none,3
MCEE,none,0.2374115475335863,0.0879909752845862,-0.14942057224900007,cau,2
MCEMP1,none,0.28017639216490614,0.15198441185519435,-0.1281919803097118,cau,2
MCF2,none,0.3680648138652446,0.5893241718798072,0.22125935801456265,obs,3
MCF2L,none,0.6101938262742282,0.5454312378217618,-0.06476258845246641,both,6
MCF2L2,none,0.5250230745564557,0.6060916829043175,0.08106860834786178,both,5
MCFD2,none,0.1265511229617475,0.011434724643626295,-0.1151163983181212,cau,1
MCHR1,none,0.3279663624243667,0.1558301712644857,-0.17213619115988102,cau,3
MCHR2,none,0.5177417700748641,0.4882063378115065,-0.029535432263357586,none,5
MCIDAS,none,0.39139575428161216,0.3939595938878064,0.002563839606194218,obs,3
MCL1,none,0.09419546713157625,0.3343759614398523,0.24018049430827607,obs,0
MCM10,none,0.9322120808122244,0.9503127884319557,0.01810070761973126,both,9
MCM2,none,0.690390729155984,0.8956517280278946,0.20526099887191063,both,6
MCM3,none,0.6215259973336068,0.7325402522818173,0.11101425494821049,both,6
MCM3AP,none,0.25330735309199054,0.1988001230643011,-0.05450723002768945,none,2
MCM4,none,0.8196082453081736,0.9155984001640858,0.09599015485591222,both,8
MCM5,none,0.644600553789355,0.7757153112501282,0.13111475746077317,both,6
MCM6,none,0.8257101835709159,0.8890882986360373,0.06337811506512148,both,8
MCM7,none,0.04220079991795713,0.5019485181007076,0.4597477181827505,both,0
MCM8,none,0.3255563531945441,0.40211260383550407,0.07655625064095994,both,3
MCM9,none,0.43944210850169213,0.16864936929545687,-0.27079273920623526,both,4
MCMBP,none,0.709978463747308,0.8286842375141011,0.11870577376679314,both,7
MCMDC2,none,0.6773664239565172,0.6377294636447544,-0.03963696031176289,none,6
MCOLN1,none,0.8168392985334837,0.7314634396472157,-0.08537585888626797,both,8
MCOLN2,none,0.5146138857553072,0.7590503538098656,0.24443646805455843,both,5
MCOLN3,none,0.6210645062044918,0.8801661368064814,0.25910163060198954,both,6
MCPH1,none,0.5604553379140601,0.04748230950671726,-0.5129730284073428,both,5
MCRIP1,none,0.3978566300892216,0.3244282637678187,-0.07342836632140293,both,3
MCRIP2,none,0.12619218541688032,0.32514613885755306,0.19895395344067274,obs,1
MCRS1,none,0.7699723105322531,0.7769459542611015,0.006973643728848344,both,7
MCTP1,none,0.3149933340170239,0.5396369603117629,0.224643626294739,both,3
MCTP2,none,0.20141523946261922,0.44374935904009843,0.24233411957747922,both,2
MCTS1,none,0.980412265408676,0.9344682596656753,-0.045944005743000726,both,9
MCTS2,none,0.3380166136806481,0.3511434724643626,0.013126858783714501,none,3
MCU,none,0.7582812019280074,0.826992103374013,0.06871090144600556,both,7
MCUB,none,0.24115475335862988,0.38272997641267564,0.14157522305404577,both,2
MCUR1,none,0.40744539021638804,0.47241308583735003,0.064967695620962,both,4
MDC1,none,0.864321608040201,0.8120192800738386,-0.05230232796636236,both,8
MDFI,none,0.28566300892216184,0.2968413496051687,0.011178340683006882,none,2
MDFIC,none,0.30196902881755716,0.6370628653471438,0.3350938365295867,both,3
MDGA1,none,0.8340170238949851,0.8004820018459645,-0.03353502204902059,both,8
MDGA2,none,0.8174033432468465,0.8159163162752539,-0.001487026971592642,none,8
MDH1,none,0.5458414521587529,0.6237308993949339,0.07788944723618096,both,5
MDH1B,none,0.15700953748333504,0.28950876833145317,0.13249923084811813,obs,1
MDH2,none,0.2598707824838478,0.20941441903394523,-0.05045636344990259,both,2
MDK,none,0.09568249410316891,0.5561480873756538,0.4604655932724849,both,0
SAXO6,none,0.43851912624346223,0.5530202030560968,0.11450107681263455,both,4
MDM2,none,0.8725771715721464,0.9604655932724848,0.08788842170033839,both,8
MDM4,none,0.7397190031791611,0.7602809968208389,0.020561993641677878,cau,7
MDN1,none,0.9179571326017845,0.9698492462311558,0.051892113629371295,obs,9
MDP1,none,0.11727002358732437,0.11327043380166137,-0.003999589785663005,cau,1
ME1,none,0.1846990052302328,0.5473284791303457,0.36262947390011285,both,1
ME2,none,0.6562916623936007,0.7719721054250847,0.11568044303148395,both,6
ME3,none,0.6552661265511229,0.8303250948620654,0.17505896831094248,both,6
MEA1,none,0.19921033740129218,0.049174443646805455,-0.15003589375448673,cau,1
MEAF6,none,0.7910470720951698,0.4178033022254128,-0.373243769869757,both,7
MEAK7,none,0.6873141216285509,0.7425905035380986,0.055276381909547756,both,6
MECOM,none,0.992923802686904,0.9735411752640755,-0.01938262742282848,cau,9
MECP2,none,0.1322428468874987,0.2840221515741975,0.1517793046866988,both,1
MECR,none,0.47272074659009333,0.30278945749153935,-0.16993128909855398,both,4
MED1,none,0.8612450005127679,0.6021433699107784,-0.25910163060198943,both,8
MED10,none,0.5035893754486719,0.270023587324377,-0.2335657881242949,cau,5
MED11,none,0.5452261306532663,0.6167572556660855,0.07153112501281922,both,5
MED12,none,0.8987283355553276,0.8678597066967491,-0.03086862885857855,both,8
MED12L,none,0.9594913342221311,0.9876935698902677,0.02820223566813662,both,9
MED13,none,0.9138549892318737,0.7973541175264075,-0.11650087170546619,both,9
MED13L,none,0.9200082042867398,0.9273920623525792,0.00738385806583941,both,9
MED14,none,0.936416777766383,0.6255255871192699,-0.3108911906471131,cau,9
MED15,none,0.909701569069839,0.8015588144805661,-0.10814275458927292,both,9
MED16,none,0.1608552968926264,0.0379448261716747,-0.1229104707209517,both,1
MED17,none,0.4298020715824018,0.37970464567736645,-0.05009742590503535,both,4
MED18,none,0.47754076504973847,0.3632960721977233,-0.11424469285201516,cau,4
MED19,none,0.44908214542098246,0.3613988308891396,-0.08768331453184286,both,4
MED20,none,0.38206337811506513,0.1393703209927187,-0.24269305712234643,cau,3
MED21,none,0.32847913034560555,0.3375551225515332,0.009075992205927641,none,3
MED22,none,0.14526715208696545,0.27192082863296074,0.1266536765459953,none,1
MED23,none,0.9188801148600143,0.9112911496256794,-0.007588965234334943,both,9
MED24,none,0.8292482822274638,0.4446723412983284,-0.38457594092913544,cau,8
MED25,none,0.48107886370628655,0.06496769562096195,-0.4161111680853246,cau,4
MED26,none,0.5706081427545893,0.5283047892523843,-0.04230335350220493,none,5
MED27,none,0.8285304071377295,0.7996615731719824,-0.02886883396574713,none,8
MED28,none,0.26715208696543946,0.47754076504973847,0.210388678084299,both,2
MED29,none,0.23054045738898574,0.37185929648241206,0.14131883909342632,obs,2
MED30,none,0.40047174648753975,0.3952415136909035,-0.005230232796636258,both,4
MED31,none,0.5085632242846887,0.532919700543534,0.024356476258845294,obs,5
MED4,none,0.27479232899189826,0.02276689570300482,-0.25202543328889343,cau,2
MED6,none,0.542252076710081,0.4739001128089427,-0.06835196390113835,both,5
MED7,none,0.39770279971284994,0.34104194441595737,-0.056660855296892576,cau,3
MED8,none,0.6088606296790072,0.8108399138549892,0.201979284175982,both,6
MED9,none,0.5150753768844221,0.4475951184493898,-0.06748025843503225,none,5
MEDAG,none,0.21854168803199672,0.4166752127986873,0.19813352476669058,obs,2
MEF2A,none,0.6261409086247565,0.5209722079786688,-0.10516870064608763,both,6
MEF2B,none,0.5082042867398215,0.4865654804635422,-0.021638806276279343,none,5
MEF2C,none,0.9524664137011588,0.9813352476669059,0.02886883396574713,both,9
MEF2D,none,0.8587324376986976,0.7141318839093427,-0.14460055378935488,both,8
MEFV,none,0.8938570403035586,0.8279150856322428,-0.0659419546713158,cau,8
MEGF10,none,0.6603938057635115,0.6374730796841349,-0.022920726079376563,obs,6
MEGF11,none,0.44667213619115986,0.45785047687416675,0.011178340683006882,none,4
MEGF6,none,0.08732437698697569,0.25274330837862785,0.16541893139165215,both,0
MEGF8,none,0.9242129012408984,0.8316070146651625,-0.09260588657573587,cau,9
MEGF9,none,0.8055584042662292,0.6903394523638601,-0.11521895190236908,both,8
MEI1,none,0.5469695415854784,0.47928417598195056,-0.06768536560352784,both,5
MEI4,none,0.7522818172495128,0.6972618193005845,-0.05501999794892831,obs,7
MEIG1,none,0.2276689570300482,0.23520664547225925,0.00753768844221106,none,2
MEIOB,none,0.38560147677161316,0.2941749564147267,-0.09142652035688648,obs,3
MEIOC,none,0.8504768741667521,0.8535022049020613,0.003025330735309195,obs,8
MEIOSIN,none,0.09942569992821249,0.1350117936621885,0.035586093733976004,none,0
MEIS1,none,0.9227258742693057,0.9677981745462004,0.04507230027689468,both,9
MEIS2,none,0.964413906266024,0.951543431442929,-0.012870474823095002,both,9
MEIS3,none,0.42554609783611935,0.29125217926366526,-0.1342939185724541,both,4
MELK,none,0.3677058763203774,0.522664342118757,0.15495846579837963,both,3
MELTF,none,0.2910470720951697,0.5532765870167162,0.2622295149215465,obs,2
MEMO1,none,0.9441595733770896,0.8055071274741052,-0.1386524459029843,cau,9
MEN1,none,0.9436468054558507,0.6185006665982976,-0.32514613885755306,cau,9
MEOX1,none,0.5990154855912214,0.5018459645164598,-0.09716952107476162,both,5
MEOX2,none,0.08132499230848118,0.04727720233822172,-0.034047789970259465,cau,0
MEP1A,none,0.3039175469182648,0.3165829145728643,0.012665367654599524,none,3
MEP1B,none,0.5810686083478618,0.5161521895190236,-0.06491641882883814,obs,5
MEPCE,none,0.697928417598195,0.8860629679007281,0.18813455030253312,both,6
MEPE,none,0.395446620859399,0.4053430417393088,0.009896420879909773,none,3
MERTK,none,0.6694185211773152,0.7573069428776535,0.08788842170033839,both,6
MESD,none,0.09378525279458517,0.2152086965439442,0.12142344374935903,both,0
MESP1,none,0.46990052302327967,0.04220079991795713,-0.42769972310532256,cau,4
MESP2,none,0.14977950979386728,0.07004409804122654,-0.07973541175264075,both,1
MEST,none,0.8084299046251666,0.8077633063275561,-0.00066659829761051,both,8
MET,none,0.7754076504973849,0.9318531432673572,0.15644549276997233,both,7
METAP1,none,0.6488565275356374,0.566249615424059,-0.08260691211157833,cau,6
METAP1D,none,0.3216593169931289,0.34432365911188595,0.022664342118757064,both,3
METAP2,none,0.8959081119885139,0.8788329402112603,-0.017075171777253595,both,8
METRN,none,0.06450620449184699,0.5276894677468977,0.46318326325505077,both,0
METRNL,none,0.28453491949543636,0.6647010563019178,0.3801661368064814,both,2
METTL1,none,0.20331248077120295,0.5546097836119372,0.3512973028407343,both,2
METTL13,none,0.42728950876833144,0.10311762896113219,-0.32417187980719925,both,4
METTL14,none,0.8689877961234745,0.6340888114039586,-0.23489898471951598,cau,8
METTL15,none,0.716644446723413,0.3126346015793252,-0.4040098451440878,cau,7
METTL16,none,0.9283663214029331,0.9787714080607117,0.05040508665777865,obs,9
METTL17,none,0.38862680750692236,0.02594605681468567,-0.3626807506922367,both,3
METTL18,none,0.39744641575223055,0.023997538713978053,-0.3734488770382525,cau,3
METTL21A,none,0.18782688954978977,0.3974976925443544,0.20967080299456464,both,1
METTL21C,none,0.42831504461080916,0.3109937442313609,-0.11732130037944827,none,4
METTL22,none,0.0694800533278638,0.0037432058250435854,-0.06573684750282022,cau,0
METTL23,none,0.09224694903086864,0.024100092298225823,-0.06814685673264281,both,0
METTL24,none,0.21941339349810277,0.33160701466516257,0.1121936211670598,none,2
METTL25,none,0.39267767408470927,0.2550507640242026,-0.13762691006050665,both,3
METTL25B,none,0.516921341400882,0.13819095477386933,-0.37873038662701264,cau,5
METTL26,none,0.08183776022972003,0.05789149830786586,-0.023946261921854173,both,0
METTL27,none,0.1795713260178443,0.2199261614193416,0.040354835401497285,both,1
METTL2A,none,0.7402830478925239,0.7361809045226131,-0.004102143369910771,both,7
METTL2B,none,0.7822787406419854,0.6893139165213824,-0.09296482412060303,cau,7
METTL3,none,0.8996000410214336,0.6486001435750179,-0.2509998974464157,cau,8
METTL4,none,0.2705876320377397,0.02158752948415547,-0.24900010255358426,cau,2
METTL5,none,0.31048097631012206,0.5642498205312275,0.25376884422110546,both,3
METTL6,none,0.3704235463029433,0.3378627833042765,-0.03256076299866678,none,3
TMT1A,none,0.3951389601066557,0.6674700030766075,0.2723310429699518,both,3
TMT1B,none,0.16044508255563533,0.18551943390421496,0.025074351348579632,none,1
METTL8,none,0.5979899497487438,0.28761152702286946,-0.3103784227258743,both,5
METTL9,none,0.8066352169008307,0.8376576761357809,0.031022459234950173,both,8
MEX3A,none,0.794072402830479,0.8849861552661266,0.09091375243564759,obs,7
MEX3B,none,0.0795815813762691,0.19095477386934673,0.11137319249307763,obs,0
MEX3C,none,0.8003794482617167,0.7860732232591529,-0.014306225002563844,both,8
MEX3D,none,0.07886370628653472,0.08717054661060404,0.008306840324069323,cau,0
MFAP1,none,0.8610398933442723,0.8780125115372782,0.016972618193005884,none,8
MFAP2,none,0.6595733770895292,0.5598912932006974,-0.09968208388883182,obs,6
MFAP3,none,0.5024100092298226,0.1870577376679315,-0.3153522715618911,both,5
MFAP3L,none,0.8086862885857861,0.8154548251461389,0.006768536560352811,both,8
MFAP4,none,0.6047072095169727,0.556507024920521,-0.0482001845964517,none,6
MFAP5,none,0.19249307763306328,0.25110245103066353,0.05860937339760025,none,1
MFF,none,0.43200697364372886,0.1625474310327146,-0.26945954261101424,cau,4
MFGE8,none,0.37852527945851705,0.5163572966875192,0.13783201722900212,both,3
MFHAS1,none,0.41677776638293507,0.2932519741564968,-0.12352579222643828,both,4
MFN1,none,0.5095374833350426,0.1151676751102451,-0.39436980822479745,cau,5
MFN2,none,0.9214439544662086,0.6864936929545687,-0.2349502615116399,both,9
MFNG,none,0.4010357912009025,0.6283970874782073,0.22736129627730484,both,4
MFRP,none,0.04276484463131987,0.09527227976617783,0.05250743513485796,none,0
MFSD1,none,0.21920828632960723,0.167264895908112,-0.051943390421495234,both,2
SLC75A1,none,0.147677161316788,0.3502717669982566,0.20259460568146856,both,1
MFSD11,none,0.21838785765562507,0.38831914675417906,0.16993128909855398,both,2
MFSD12,none,0.4540559942569993,0.47210542508460673,0.01804943082760746,both,4
SLC68A1,none,0.7279766177827915,0.5426622910470721,-0.18531432673571946,cau,7
SLC71A1,none,0.8155061019382628,0.7422828427853554,-0.0732232591529074,both,8
SLC71A2,none,0.7225925546097837,0.3143780125115373,-0.40821454209824637,cau,7
MFSD2A,none,0.8737565377909958,0.9155471233719619,0.041790585580966044,both,8
MFSD2B,none,0.3630909650292278,0.3170444057019793,-0.04604655932724849,none,3
SLC33A2,none,0.33601681878781664,0.29673879602092096,-0.03927802276689568,both,3
SLC60A1,none,0.74643626294739,0.5652753563737053,-0.18116090657368467,cau,7
SLC60A2,none,0.640088196082453,0.3268382729976413,-0.31324992308481175,cau,6
SLC61A1,none,0.4918982668444262,0.24961542405907086,-0.24228284278535536,both,4
