gene,grp,rank_pctile,pu_score,rank_pctile_cv,pu_score_cv
CCR1,in-trial,0.9841554712337196,0.8813417369127273,0.9836939801046046,0.8744515327215193
STAT5B,non-target,0.9841041944415956,0.8812831143538157,0.9833863193518614,0.8738085306955107
GATA3,non-target,0.984052917649472,0.8810891484476856,0.983950364065224,0.875245298177768
TTN,non-target,0.984001640857348,0.8806624721043074,0.9858476053738078,0.8802080102901362
PPP2R2C,non-target,0.983950364065224,0.880641826649302,0.9872833555532766,0.8853191673147436
RBPJ,non-target,0.9838990872731002,0.8805335031615363,0.9874371859296482,0.8859365035295486
PRMT1,non-target,0.9838478104809764,0.8804576950843888,0.9881037842272588,0.8888115751020835
FRG2,non-target,0.9837965336888524,0.8804366913985233,0.984463131986463,0.8761308507265777
TLR8,in-trial,0.9837452568967284,0.880406576693058,0.9855399446210644,0.8796175482273101
NBEAL2,non-target,0.9836939801046046,0.8803148324672992,0.9838990872731002,0.8751604604721068
DAPK1,non-target,0.9836427033124808,0.8802192056844682,0.9838478104809764,0.8750899714564309
TOP2A,approved,0.9835914265203568,0.8798497781157494,0.9793867295661984,0.8633698642253875
ZBTB7B,non-target,0.983540149728233,0.8796162490892891,0.982617167470003,0.8721578897249819
NR3C1,approved,0.9834888729361092,0.8794473636150361,0.955543021228592,0.8106536377966403
CACNG3,in-trial,0.9834375961439852,0.879431588947773,0.9846682391549584,0.8766610949635506
NFAT5,non-target,0.9833863193518614,0.8791950311587782,0.982155676340888,0.8713272442721356
KCNQ2,approved,0.9833350425597376,0.8791031530499458,0.9823607835093836,0.8717420572042465
EGR3,non-target,0.9832837657676136,0.879017731156012,0.9828222746384986,0.8727493116304503
ITPKB,non-target,0.9832324889754896,0.8788287538748522,0.9825658906778793,0.8721434778336323
PITPNM2,non-target,0.9831812121833658,0.8787837000993582,0.9856424982053122,0.8796969959322286
PSMD2,approved,0.983129935391242,0.878694589138031,0.9802071582401805,0.8653280088305473
ABCA2,non-target,0.983078658599118,0.8783736775830849,0.9841554712337196,0.8754447182019552
ADA,approved,0.983027381806994,0.87832623898983,0.9663111475746078,0.8308418881893158
TGFBR2,non-target,0.9829761050148704,0.8779463465443722,0.982668444262127,0.8722691792219424
SAMD9,non-target,0.9829248282227464,0.8777888681815595,0.98574505178956,0.8799668356246755
LTBR,non-target,0.9828735514306224,0.8777241938472412,0.9798482206953132,0.8644678021572074
CAMK2G,non-target,0.9828222746384986,0.8776480758250668,0.9864629268792944,0.8817043771647445
PAK1,non-target,0.9827709978463748,0.877385861042774,0.982206953133012,0.8714567775678154
MSTO1,non-target,0.9827197210542508,0.8773189304406162,0.9845144087785868,0.8762674228432253
PRKDC,in-trial,0.982668444262127,0.8772354313731193,0.9850784534919496,0.8773770799636841
TP63,non-target,0.982617167470003,0.8771070792358748,0.9829248282227464,0.8730285409743409
WDFY3,non-target,0.9825658906778793,0.8769022343736707,0.9847707927392062,0.8769006613228056
CFP,non-target,0.9825146138857552,0.8768573533068049,0.9842067480258436,0.8756988122673233
SLC46A1,non-target,0.9824633370936314,0.8766125101728488,0.97954055994257,0.863951463082115
JAK2,approved,0.9824120603015076,0.8766122996807099,0.9250846067070044,0.7642569804191589
PSMC1,approved,0.9823607835093836,0.8765429165959359,0.9729771305507128,0.8461750257015228
GOLGA6L6,non-target,0.9823095067172598,0.876488601674839,0.983129935391242,0.8731494330998624
PTEN,non-target,0.982258229925136,0.8764712932434949,0.9837965336888524,0.8747171408566997
NAA15,non-target,0.982206953133012,0.8763538416551084,0.986206542918675,0.8810327194783152
MAD2L2,non-target,0.982155676340888,0.8762846640786346,0.98138652445903,0.8688457095683528
SNAP25,in-trial,0.9821043995487644,0.8762238225340844,0.981745462003897,0.8699123234152794
LAS1L,non-target,0.9820531227566404,0.8761758500215958,0.9847195159470824,0.8766997813573344
VARS1,non-target,0.9820018459645165,0.8760492795489613,0.9829761050148704,0.8730834795027664
FRY,non-target,0.9819505691723924,0.8759184355663164,0.9852835606604452,0.8788403630256653
ITGA4,approved,0.9818992923802689,0.8755884286761284,0.983027381806994,0.8730875617265701
ATAD3A,non-target,0.9818480155881448,0.8754517702281778,0.9852322838683212,0.877880547403684
ABCE1,non-target,0.9817967387960208,0.8753725433227967,0.9855912214131884,0.8796376565791139
RYBP,non-target,0.981745462003897,0.8753357569376627,0.9832324889754896,0.873488849340653
SEPHS1,non-target,0.9816941852117732,0.8752709813607045,0.9804635422008,0.8664420758149562
IKBKG,non-target,0.9816429084196492,0.8750387050888755,0.9834375961439852,0.8739364934088005
ISG15,non-target,0.9815916316275254,0.8750329511810322,0.981335247666906,0.8686188855556527
TLE3,non-target,0.9815403548354016,0.8750013122239064,0.983540149728233,0.8741240919250803
ITK,in-trial,0.9814890780432776,0.8749393478035927,0.984001640857348,0.8752950198054315
MACF1,non-target,0.9814378012511538,0.8749130634806264,0.9846169623628346,0.8764349383325435
ESPL1,non-target,0.98138652445903,0.8747944165498782,0.9828735514306224,0.8729274073013894
MEF2C,non-target,0.981335247666906,0.8744228656845864,0.9850271766998256,0.8772966798525959
SMARCA2,non-target,0.981283970874782,0.874227128847681,0.9832837657676136,0.8735285798508917
PACSIN1,non-target,0.9812326940826582,0.8741254201348947,0.9806173725771716,0.8667831113934517
SUOX,non-target,0.9811814172905344,0.8741100451455044,0.9767716131678802,0.8563617201306712
CARD9,non-target,0.9811301404984104,0.8739154630651077,0.9808224797456672,0.8672277893560629
PLXNB2,non-target,0.9810788637062864,0.8736919757678424,0.9820531227566404,0.8709823843186278
DEF6,non-target,0.9810275869141628,0.8735068858873964,0.9816941852117732,0.869816052432012
SATB2,non-target,0.9809763101220388,0.8733339950666955,0.9862578197107988,0.8812370214929534
KCNB1,approved,0.9809250333299148,0.873314605653286,0.972823300174341,0.8460317462682724
KCND3,approved,0.980873756537791,0.8732939648628235,0.9833350425597376,0.8735455453395844
CARD14,non-target,0.9808224797456672,0.8731733560562134,0.9818992923802689,0.8703961922062767
NOTCH2,non-target,0.9807712029535433,0.8731244048924026,0.9843605784022152,0.8760298675175795
TENM3,non-target,0.9807199261614192,0.8730269577836743,0.9843093016100912,0.876002884034029
IL22,in-trial,0.9806686493692954,0.8729355588555336,0.9765152292072607,0.8551724300086498
SLC39A7,non-target,0.9806173725771716,0.8723413747610506,0.9791303456055788,0.8618844267019291
ATG16L1,non-target,0.9805660957850476,0.8722948731489517,0.9841041944415956,0.8753736452241639
KSR2,non-target,0.9805148189929238,0.8722503981009353,0.984411855194339,0.8761028626952507
ITCH,non-target,0.9804635422008,0.8721132484184304,0.9815916316275254,0.8692935477001498
ACTB,non-target,0.980412265408676,0.8720852163568813,0.9819505691723924,0.8705913874671687
KLHL2,non-target,0.9803609886165522,0.8719779762128989,0.9827709978463748,0.8725532450012323
LCK,approved,0.9803097118244284,0.8719500309228897,0.941288073018152,0.7863750709593296
SLC4A10,non-target,0.9802584350323044,0.8718470026393832,0.982258229925136,0.8716390317466658
ST7,non-target,0.9802071582401805,0.8711807592348619,0.9803097118244284,0.8655032773812611
FOXP1,non-target,0.9801558814480568,0.8711618277894791,0.9853861142446928,0.8794668522611934
TAGAP,non-target,0.9801046046559329,0.8711069671007303,0.980873756537791,0.8673561148497523
PPARG,approved,0.9800533278638088,0.871083045899868,0.9756435237411548,0.8532222869992256
EEF1G,non-target,0.9800020510716848,0.8710797131061554,0.9805660957850476,0.8666299185367545
UBE2QL1,non-target,0.9799507742795612,0.8709990197631914,0.9762075684545176,0.8546228565350926
RAC2,non-target,0.9798994974874372,0.8704575516960837,0.9800020510716848,0.8647225728841743
POLR3F,non-target,0.9798482206953132,0.8700873411618746,0.9802584350323044,0.8653401723886148
KLHL11,non-target,0.9797969439031894,0.8700675070285797,0.9787201312685878,0.8607135199770635
PSMD12,approved,0.9797456671110656,0.8696298211812973,0.9796943903189416,0.8642139312624931
FASN,non-target,0.9796943903189416,0.8695191692824316,0.9842580248179674,0.8758167681067881
PLK1,in-trial,0.9796431135268178,0.8694513648748398,0.9812326940826582,0.8683278785347939
TPP2,non-target,0.979591836734694,0.8693402960444941,0.9794380063583222,0.863425841144841
ARPC5,non-target,0.97954055994257,0.8693399244758684,0.9805148189929238,0.8665448000285831
USP18,non-target,0.979489283150446,0.8691638655613123,0.9801046046559329,0.8650145451937401
FAT4,non-target,0.9794380063583222,0.8690604552476093,0.979591836734694,0.8640322225864487
SLC39A8,non-target,0.9793867295661984,0.8687921711802482,0.9797456671110656,0.8642295724153518
SRSF2,non-target,0.9793354527740744,0.8686457423063425,0.9811814172905344,0.8682619290692465
DNMT3A,approved,0.9792841759819506,0.8685858330130577,0.9531330119987692,0.8060126809775829
HDAC4,approved,0.9792328991898268,0.8684609043598175,0.9718490411239872,0.844575078189373
HDAC1,approved,0.9791816223977028,0.868407210111618,0.9657983796533688,0.8301077170670033
RASA1,non-target,0.9791303456055788,0.8678865012178566,0.9780022561788536,0.8590439391015146
DNMT3B,non-target,0.9790790688134552,0.8678154607816618,0.9831812121833658,0.8732914724930895
DOCK1,non-target,0.9790277920213312,0.8674883039630189,0.977797149010358,0.8587400286781545
LY96,non-target,0.9789765152292071,0.8674400232054971,0.9774894882576146,0.8579863399716479
TGFB1,in-trial,0.9789252384370832,0.8672608408331871,0.9800533278638088,0.8649497550725936
NCSTN,in-trial,0.9788739616449595,0.8672389170527458,0.9791816223977028,0.8621170893907546
POLR1B,non-target,0.9788226848528356,0.8671948759211707,0.9820018459645165,0.8708765966990558
METTL16,non-target,0.9787714080607116,0.8671781796999652,0.97861757768434,0.860667677238734
TUBB,approved,0.9787201312685878,0.8670927858352662,0.9870782483847812,0.8842260444164276
NSF,non-target,0.978668854476464,0.867027655695424,0.9803609886165522,0.866149154034528
SPPL2A,non-target,0.97861757768434,0.8670160018618981,0.9761562916623936,0.8544505114531397
IRF9,non-target,0.9785663008922162,0.8667647024405372,0.9811301404984104,0.8682558328972251
PLXNA2,non-target,0.9785150241000924,0.8665763935461868,0.9798994974874372,0.8645247656889637
RASGEF1A,non-target,0.9784637473079684,0.8664429021187318,0.9827197210542508,0.8725173752124492
POLR1A,non-target,0.9784124705158446,0.8663238408614178,0.9809250333299148,0.8674547876022298
SASH1,non-target,0.9783611937237208,0.8659917976783247,0.9765665059993848,0.8552681782137809
STAT6,non-target,0.9783099169315967,0.8659589736101528,0.9835914265203568,0.8741454927250742
CYFIP2,non-target,0.9782586401394728,0.8657797941565514,0.9807712029535433,0.8670739490389824
NR3C2,in-trial,0.978207363347349,0.8655193105340004,0.9799507742795612,0.8645368592739106
RBMX,non-target,0.9781560865552252,0.8653740678170715,0.9807199261614192,0.867036792244574
ATP1A1,in-trial,0.9781048097631012,0.8652359455823898,0.9793354527740744,0.8629392926692961
KCNG1,approved,0.9780535329709772,0.865224480330944,0.9561070659419548,0.8118060979247094
SARS1,non-target,0.9780022561788536,0.8650241657562062,0.976925443544252,0.856892163370123
DENND4A,non-target,0.9779509793867296,0.8648852160827598,0.9797969439031894,0.8643552638777537
TP53,in-trial,0.9778997025946056,0.8648160725831986,0.9784637473079684,0.8598813832402229
DHX15,non-target,0.9778484258024818,0.8647493814327278,0.9792328991898268,0.8628405882854654
NOTCH1,non-target,0.977797149010358,0.8647017163933868,0.9815403548354016,0.869227701089321
PRKCD,approved,0.977745872218234,0.8644710019230842,0.9619013434519535,0.8226905409991742
IL12RB2,non-target,0.97769459542611,0.8643413543701172,0.9789765152292071,0.8613405721004194
HSPD1,non-target,0.9776433186339862,0.8639851306121387,0.9810788637062864,0.8680915975445853
U2AF2,non-target,0.9775920418418624,0.8639250674418041,0.9790277920213312,0.8617621675360626
CD3E,approved,0.9775407650497384,0.8637866914272309,0.9603630396882372,0.8195775012671948
ADCY2,non-target,0.9774894882576146,0.863550247282398,0.9817967387960208,0.8700798067511345
CUX2,non-target,0.9774382114654908,0.8634873528261574,0.9782586401394728,0.8593213508576911
PDE10A,approved,0.9773869346733668,0.8634028807282448,0.9785150241000924,0.8601610580086708
ZSWIM6,non-target,0.977335657881243,0.8632242316007614,0.9814890780432776,0.8691545038223266
PRDM1,non-target,0.9772843810891192,0.8631065448528619,0.97769459542611,0.8585702540898564
MAGT1,non-target,0.9772331042969952,0.8630742282431743,0.980412265408676,0.866261599491341
RAD50,non-target,0.9771818275048711,0.862936673430622,0.9776433186339862,0.8584386748408303
LGALS9C,non-target,0.9771305507127476,0.8628993010280108,0.9790790688134552,0.8618641507086442
HDLBP,non-target,0.9770792739206235,0.8628503339631217,0.9788739616449595,0.8611178725806591
SORT1,non-target,0.9770279971284996,0.8628137397584577,0.9763101220387652,0.8549994293186401
COL5A2,non-target,0.9769767203363756,0.8623041571403036,0.975951184493898,0.8539335975841599
IKBKB,in-trial,0.976925443544252,0.8619698280096054,0.984052917649472,0.8753004100918769
DDX4,non-target,0.976874166752128,0.8619219931412716,0.9775407650497384,0.8582166357308019
KRAS,non-target,0.976822889960004,0.8618872880327458,0.9769767203363756,0.8568983715893042
TENM1,non-target,0.9767716131678802,0.8615492723095957,0.9792841759819506,0.8629224540001184
STT3B,non-target,0.9767203363757564,0.8615333561343376,0.975130755819916,0.8519351437537356
AIRE,non-target,0.9766690595836324,0.8612995396821926,0.9766177827915086,0.8553234355098706
OAS1,non-target,0.9766177827915086,0.8612903050926267,0.9772331042969952,0.8574669258631007
DUT,non-target,0.9765665059993848,0.8612819286772442,0.9747718182750488,0.851288887286427
DROSHA,non-target,0.9765152292072607,0.860850364726207,0.97149010357912,0.8439878780829726
USP11,non-target,0.976463952415137,0.8608102226994702,0.9816429084196492,0.8695080589025448
LRP4,non-target,0.976412675623013,0.8606842873674451,0.9784124705158446,0.8598450427103523
GLUL,non-target,0.9763613988308892,0.8604650591230635,0.974207773561686,0.8500181940167841
EPHB1,in-trial,0.9763101220387652,0.8604207217693329,0.977335657881243,0.8577234215736389
TAPBP,non-target,0.9762588452466414,0.8603403505050775,0.9783099169315967,0.8595686102931822
RET,approved,0.9762075684545176,0.8601484397053718,0.9527227976617784,0.805080804079771
NALCN,non-target,0.9761562916623936,0.8601322809451728,0.9771818275048711,0.8574293022203928
CR2,non-target,0.9761050148702696,0.8601156933053495,0.9712849964106246,0.8430933016508364
GRAMD1B,non-target,0.976053738078146,0.8601065883176581,0.9785663008922162,0.8601779854658878
STAT5A,non-target,0.976002461286022,0.8600253408330346,0.9778484258024818,0.8587643159222482
IL4R,approved,0.975951184493898,0.8600049337744713,0.9542611014254948,0.8081598822772503
KCNA2,approved,0.975899907701774,0.8599466264247895,0.9601579325197416,0.8193355560302734
IRF7,non-target,0.9758486309096502,0.8594819162097679,0.969336478309917,0.8378307505307463
RARA,approved,0.9757973541175264,0.8594673898816109,0.9752845861962876,0.8525800490379334
REL,non-target,0.9757460773254024,0.8589136566871252,0.978668854476464,0.8606801944727799
ABCB1,in-trial,0.9756948005332786,0.8589129975438118,0.97425905035381,0.8500689474344254
HCK,approved,0.9756435237411548,0.8587551671266556,0.9726694697979694,0.845921604335308
BRCA1,non-target,0.9755922469490308,0.8586312723038766,0.9756948005332786,0.8533596479531489
WNK1,non-target,0.975540970156907,0.8585926409300209,0.9747205414829248,0.8512275694596647
EPHB3,in-trial,0.9754896933647832,0.8585755038261413,0.976463952415137,0.8551132235527039
MMP16,non-target,0.9754384165726592,0.8585219434937652,0.9788226848528356,0.8610761296325528
GNA11,non-target,0.9753871397805354,0.8582139135611178,0.9783611937237208,0.859591943447036
WSB2,non-target,0.9753358629884116,0.8577148433850736,0.976822889960004,0.8565816993035641
ABR,non-target,0.9752845861962876,0.8576909493316304,0.978207363347349,0.8592442700056117
CD83,non-target,0.9752333094041636,0.8576503855927946,0.9722592554609784,0.8451879668054243
NRXN2,non-target,0.9751820326120398,0.857635825568316,0.9774382114654908,0.8578497406794942
PNP,in-trial,0.975130755819916,0.8575832077860832,0.97333606809558,0.8474220011830329
MAP3K5,non-target,0.975079479027792,0.857486623156931,0.9701569069838992,0.8400101749425006
GOLGA8R,non-target,0.975028202235668,0.8574561760833226,0.9754896933647832,0.8528709348329564
L1CAM,non-target,0.9749769254435444,0.8574446083344135,0.9748230950671726,0.8513239924092681
EPHA4,in-trial,0.9749256486514204,0.8572677215933799,0.9775920418418624,0.8583465820550918
EFR3B,non-target,0.9748743718592964,0.857111527907605,0.9744128807301816,0.8503839030557749
